"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
2251.56,1.48361e+06,243.865,-8.95316,6.84296,1,0.003,0.0535,-0.00270971,-0.000603059
4164.5,4.29128e+06,364.076,-6.89335,-29.0495,1,0.00305,0.0535,-0.00270971,-0.000603059
3657.3,4.13786e+06,448.787,-38.15,19.416,1,0.0031,0.0535,-0.00270971,-0.000603059
2102.57,1.45695e+06,207.271,7.02533,14.3549,1,0.00315,0.0535,-0.00270971,-0.000603059
2546.27,1.72282e+06,350.866,22.0798,9.21083,1,0.0032,0.0535,-0.00270971,-0.000603059
1378.93,757693,242.632,-2.78346,-0.0478627,1,0.00325,0.0535,-0.00270971,-0.000603059
805.542,353282,176.751,0.298694,-5.47824,1,0.0033,0.0535,-0.00270971,-0.000603059
2795.48,2.08999e+06,274.733,-16.2683,-10.7923,1,0.00335,0.0535,-0.00270971,-0.000603059
641.367,238538,169.905,10.4841,8.67819,1,0.0034,0.0535,-0.00270971,-0.000603059
3130.39,2.7453e+06,243.378,2.35322,-31.701,1,0.00345,0.0535,-0.00270971,-0.000603059
8837.69,1.02602e+07,601.19,-52.9291,19.9699,1,0.0035,0.0535,-0.00270971,-0.000603059
11732.9,1.78458e+07,755.646,-93.121,12.6347,1,0.00355,0.0535,-0.00270971,-0.000603059
12832.2,2.54364e+07,671.709,-48.4211,23.7444,1,0.0036,0.0535,-0.00270971,-0.000603059
