"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
12243.4,2.17845e+07,809.016,2.36434,-23.4806,1,0.003,0.0535,0.000901026,-0.00210226
11983.8,1.93995e+07,907.102,31.8619,-12.6208,1,0.00305,0.0535,0.000901026,-0.00210226
11860.8,1.83108e+07,698.273,55.4571,-64.698,1,0.0031,0.0535,0.000901026,-0.00210226
8665.99,9.4409e+06,612.585,3.62035,-44.7255,1,0.00315,0.0535,0.000901026,-0.00210226
13503,3.21592e+07,902.558,28.6998,-111.298,1,0.0032,0.0535,0.000901026,-0.00210226
11891,1.85902e+07,646.562,-71.6928,-57.1677,1,0.00325,0.0535,0.000901026,-0.00210226
13583.5,3.34007e+07,810.266,-135.603,-19.0378,1,0.0033,0.0535,0.000901026,-0.00210226
9567.74,1.07727e+07,608.794,-67.6235,-36.7602,1,0.00335,0.0535,0.000901026,-0.00210226
7408.49,8.34986e+06,510.987,83.6015,-71.9638,1,0.0034,0.0535,0.000901026,-0.00210226
10570.2,1.33013e+07,702.244,181.488,85.4307,1,0.00345,0.0535,0.000901026,-0.00210226
715.568,290190,196.077,-0.813489,15.6027,1,0.0035,0.0535,0.000901026,-0.00210226
1344.35,766668,225.488,-4.28516,10.513,1,0.00355,0.0535,0.000901026,-0.00210226
2034.43,1.34465e+06,214.996,-0.0407074,11.3485,1,0.0036,0.0535,0.000901026,-0.00210226
