"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
8625.86,9.64941e+06,516.689,-19.2201,77.8056,1,0.003,0.0535,-0.00150017,0.000900101
8696.14,9.55292e+06,689.04,-60.0522,13.7358,1,0.00305,0.0535,-0.00150017,0.000900101
1644.48,947876,340.77,-4.7582,-47.8892,1,0.0031,0.0535,-0.00150017,0.000900101
3045.68,2.52488e+06,330.967,29.9725,29.4541,1,0.00315,0.0535,-0.00150017,0.000900101
5088.01,6.04318e+06,497.975,23.2254,-42.4069,1,0.0032,0.0535,-0.00150017,0.000900101
8905.4,1.10599e+07,447.962,22.7971,31.8784,1,0.00325,0.0535,-0.00150017,0.000900101
12179.2,2.05202e+07,818.12,39.8071,-17.7442,1,0.0033,0.0535,-0.00150017,0.000900101
4358.74,5.5079e+06,459.791,-16.2137,-38.3061,1,0.00335,0.0535,-0.00150017,0.000900101
2820.14,2.57217e+06,322.001,-15.1521,36.2541,1,0.0034,0.0535,-0.00150017,0.000900101
11513.1,1.65106e+07,827.343,-57.8532,106.823,1,0.00345,0.0535,-0.00150017,0.000900101
7726.17,8.62798e+06,563.541,73.7283,36.4361,1,0.0035,0.0535,-0.00150017,0.000900101
5586.72,6.45267e+06,463.292,-18.5877,5.32386,1,0.00355,0.0535,-0.00150017,0.000900101
4446.05,5.31695e+06,374.78,17.1447,-24.0938,1,0.0036,0.0535,-0.00150017,0.000900101
