"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
9718.96,1.13091e+07,360.617,28.1805,-18.4503,1,0.003,0.0535001,0.00061362,-0.00360187
3494.7,3.6903e+06,298.713,4.17971,-18.2547,1,0.00305,0.0535001,0.00061362,-0.00360187
4957.45,5.55485e+06,280.526,-30.7072,-12.5982,1,0.0031,0.0535001,0.00061362,-0.00360187
5975.47,7.04836e+06,451.439,46.3766,-37.0036,1,0.00315,0.0535001,0.00061362,-0.00360187
6538.73,7.53249e+06,504.596,-1.11594,-29.8427,1,0.0032,0.0535001,0.00061362,-0.00360187
9562.92,1.13558e+07,481.693,42.6722,-17.1273,1,0.00325,0.0535001,0.00061362,-0.00360187
9378.64,1.08968e+07,534.645,17.1392,-21.365,1,0.0033,0.0535001,0.00061362,-0.00360187
3434.35,3.53526e+06,259.805,-58.887,-31.8653,1,0.00335,0.0535001,0.00061362,-0.00360187
2949.42,2.35816e+06,245.507,-51.4468,-22.5995,1,0.0034,0.0535001,0.00061362,-0.00360187
1007.79,494373,245.465,16.3654,-16.6802,1,0.00345,0.0535001,0.00061362,-0.00360187
716.603,290910,159.147,28.4144,-6.04336,1,0.0035,0.0535001,0.00061362,-0.00360187
543.517,170423,166.378,20.5017,-8.97507,1,0.00355,0.0535001,0.00061362,-0.00360187
1377.32,773320,162.991,17.6289,-5.72973,1,0.0036,0.0535001,0.00061362,-0.00360187
