"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
12587.1,2.33298e+07,873.658,13.0613,-24.864,1,0.003,0.0535001,-0.000299999,-0.000599998
11979.2,1.90785e+07,820.594,23.0542,-114.089,1,0.00305,0.0535001,-0.000299999,-0.000599998
11273.7,1.54365e+07,643.374,70.0919,-160.368,1,0.0031,0.0535001,-0.000299999,-0.000599998
9495.63,1.05624e+07,557.395,-14.0938,-54.3066,1,0.00315,0.0535001,-0.000299999,-0.000599998
12994,2.73142e+07,860.533,7.54314,-55.1187,1,0.0032,0.0535001,-0.000299999,-0.000599998
13907,3.6727e+07,803.133,33.126,37.8496,1,0.00325,0.0535001,-0.000299999,-0.000599998
14001.2,3.78901e+07,951.346,55.1568,72.4874,1,0.0033,0.0535001,-0.000299999,-0.000599998
4002.92,4.93611e+06,437.719,33.9497,1.92344,1,0.00335,0.0535001,-0.000299999,-0.000599998
6082.83,6.8644e+06,429.054,-1.9887,-4.52162,1,0.0034,0.0535001,-0.000299999,-0.000599998
10750.7,1.35129e+07,776.98,-16.511,-12.8951,1,0.00345,0.0535001,-0.000299999,-0.000599998
8328.21,9.11676e+06,667.953,-63.0203,-19.6734,1,0.0035,0.0535001,-0.000299999,-0.000599998
12015.2,1.98954e+07,719.947,-30.2035,4.78325,1,0.00355,0.0535001,-0.000299999,-0.000599998
10990.9,1.43193e+07,573.536,-49.0409,-25.2635,1,0.0036,0.0535001,-0.000299999,-0.000599998
