"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
11625.6,1.74269e+07,757.668,-25.1791,88.7654,1,0.003,0.0535001,0.000899996,-0.000299998
13609.9,3.32524e+07,1003.33,-56.1118,8.85896,1,0.00305,0.0535001,0.000899996,-0.000299998
12016.9,1.92413e+07,731.66,83.9924,-55.9059,1,0.0031,0.0535001,0.000899996,-0.000299998
2915.52,2.56162e+06,211.102,-0.869012,-77.8977,1,0.00315,0.0535001,0.000899996,-0.000299998
9595.22,1.0957e+07,644.281,-30.5035,-70.5729,1,0.0032,0.0535001,0.000899996,-0.000299998
14663.5,4.62336e+07,834.653,88.4307,-40.7322,1,0.00325,0.0535001,0.000899996,-0.000299998
15063.9,5.13225e+07,999.584,126.229,34.3153,1,0.0033,0.0535001,0.000899996,-0.000299998
10184.3,1.21144e+07,632.1,40.9783,10.1673,1,0.00335,0.0535001,0.000899996,-0.000299998
12845.9,2.5504e+07,885.47,-1.84248,17.1127,1,0.0034,0.0535001,0.000899996,-0.000299998
8955.37,9.84132e+06,671.762,-46.688,20.6285,1,0.00345,0.0535001,0.000899996,-0.000299998
8314.57,9.07868e+06,683.737,-6.15113,-11.3356,1,0.0035,0.0535001,0.000899996,-0.000299998
12362.4,2.19134e+07,786.197,-19.725,9.67955,1,0.00355,0.0535001,0.000899996,-0.000299998
9534.16,1.08033e+07,511.889,-7.05113,16.5255,1,0.0036,0.0535001,0.000899996,-0.000299998
