"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
13668.3,3.39749e+07,963.408,22.5039,-3.69177,1,0.003,0.0535,-0.000300526,-0.00240253
12312.5,2.12698e+07,945.129,-48.0023,-40.5672,1,0.00305,0.0535,-0.000300526,-0.00240253
11830,1.81598e+07,716.516,-45.0686,26.6324,1,0.0031,0.0535,-0.000300526,-0.00240253
9431.04,1.04585e+07,621.572,-14.1817,-98.9597,1,0.00315,0.0535,-0.000300526,-0.00240253
12587.5,2.38511e+07,854.947,-33.7233,-5.79101,1,0.0032,0.0535,-0.000300526,-0.00240253
13072.9,2.76242e+07,770.982,-26.7971,-34.6638,1,0.00325,0.0535,-0.000300526,-0.00240253
13113.7,2.80345e+07,888.281,-36.3574,8.61887,1,0.0033,0.0535,-0.000300526,-0.00240253
4881.49,6.11261e+06,527.438,-38.3408,-14.5155,1,0.00335,0.0535,-0.000300526,-0.00240253
2777.14,2.16579e+06,359.615,-7.25359,-26.7253,1,0.0034,0.0535,-0.000300526,-0.00240253
6099.81,6.98623e+06,466.558,92.1638,6.54491,1,0.00345,0.0535,-0.000300526,-0.00240253
4637.01,5.76028e+06,501.49,56.5896,19.495,1,0.0035,0.0535,-0.000300526,-0.00240253
4795.94,5.61942e+06,462.369,-2.66617,8.56359,1,0.00355,0.0535,-0.000300526,-0.00240253
7014.22,7.92339e+06,469.12,4.38872,14.2986,1,0.0036,0.0535,-0.000300526,-0.00240253
