"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
7568.18,8.37013e+06,364.524,-66.8193,6.90343,1,0.003,0.0535043,-0.00272108,0.00272032
1694.66,984890,258.992,20.571,54.9788,1,0.00305,0.0535043,-0.00272108,0.00272032
1127.67,578811,240.747,-15.0635,17.0358,1,0.0031,0.0535043,-0.00272108,0.00272032
2509.94,1.72061e+06,95.1034,-9.77186,-8.282,1,0.00315,0.0535043,-0.00272108,0.00272032
702.199,280883,161.878,-21.0008,4.50937,1,0.0032,0.0535043,-0.00272108,0.00272032
2851.64,2.31519e+06,150.279,-6.28669,10.6414,1,0.00325,0.0535043,-0.00272108,0.00272032
4263.03,5.08809e+06,247.438,-0.122318,24.1603,1,0.0033,0.0535043,-0.00272108,0.00272032
3180.37,2.84102e+06,271.989,-46.481,-8.01868,1,0.00335,0.0535043,-0.00272108,0.00272032
2194.25,1.3789e+06,155.083,-34.4594,-20.0267,1,0.0034,0.0535043,-0.00272108,0.00272032
2229.04,1.45794e+06,237.424,-5.11964,15.3829,1,0.00345,0.0535043,-0.00272108,0.00272032
644.298,240578,173.164,-6.7049,22.9218,1,0.0035,0.0535043,-0.00272108,0.00272032
626.905,228470,151.753,2.09757,27.5308,1,0.00355,0.0535043,-0.00272108,0.00272032
715.153,289901,126.228,4.25164,23.8656,1,0.0036,0.0535043,-0.00272108,0.00272032
