"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
6762.64,7.70868e+06,584.927,-47.0674,35.1706,1,0.003,0.0535,0.000901056,0.00210224
2491.69,1.66176e+06,391.085,-40.48,1.62856,1,0.00305,0.0535,0.000901056,0.00210224
2171.93,1.6349e+06,273.277,-24.6699,0.450795,1,0.0031,0.0535,0.000901056,0.00210224
8626.27,9.53077e+06,536.816,-13.9446,61.8105,1,0.00315,0.0535,0.000901056,0.00210224
12510,2.27656e+07,878.853,2.4143,-23.6658,1,0.0032,0.0535,0.000901056,0.00210224
11980.5,1.91424e+07,661.833,-59.3315,14.0697,1,0.00325,0.0535,0.000901056,0.00210224
14402.8,4.29794e+07,904.345,-128.562,72.9622,1,0.0033,0.0535,0.000901056,0.00210224
13639.9,3.38019e+07,824.141,-37.504,75.1441,1,0.00335,0.0535,0.000901056,0.00210224
12018.1,1.92821e+07,846.875,43.643,38.5729,1,0.0034,0.0535,0.000901056,0.00210224
9490.67,1.06364e+07,757.182,-13.7665,-27.5854,1,0.00345,0.0535,0.000901056,0.00210224
6432.99,7.4447e+06,533.226,-33.5062,-35.6803,1,0.0035,0.0535,0.000901056,0.00210224
3585.79,3.92789e+06,375.387,15.0056,0.0577056,1,0.00355,0.0535,0.000901056,0.00210224
8908.36,1.00528e+07,546.949,-10.6308,-32.3234,1,0.0036,0.0535,0.000901056,0.00210224
