"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
3593.65,3.97758e+06,194.49,-29.4518,-17.6195,1,0.003,0.0534999,-0.00395084,0.000621333
742.527,308956,172.94,-18.6061,21.3901,1,0.00305,0.0534999,-0.00395084,0.000621333
713.279,288596,160.258,-10.1041,20.6941,1,0.0031,0.0534999,-0.00395084,0.000621333
824.991,366360,137.011,-14.2863,-12.0453,1,0.00315,0.0534999,-0.00395084,0.000621333
643.354,239921,135.626,-9.491,5.79072,1,0.0032,0.0534999,-0.00395084,0.000621333
594.464,205888,129.02,-14.2463,-14.6269,1,0.00325,0.0534999,-0.00395084,0.000621333
1578.07,899024,163.237,-16.8638,-14.3726,1,0.0033,0.0534999,-0.00395084,0.000621333
1253.18,667299,142.456,-14.6787,-15.5039,1,0.00335,0.0534999,-0.00395084,0.000621333
1433.23,795096,202.239,-19.5595,-36.4923,1,0.0034,0.0534999,-0.00395084,0.000621333
1062.24,532726,155.979,-21.4014,-15.1762,1,0.00345,0.0534999,-0.00395084,0.000621333
627.004,228539,156.033,-16.3336,19.0102,1,0.0035,0.0534999,-0.00395084,0.000621333
2198.23,1.39189e+06,141.527,0.153008,19.5318,1,0.00355,0.0534999,-0.00395084,0.000621333
4572.4,5.50997e+06,168.126,-5.58916,15.8927,1,0.0036,0.0534999,-0.00395084,0.000621333
