"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
9218.31,1.02558e+07,664.819,-46.1277,10.2665,1,0.003,0.0535,0.000300168,0.00210075
2787.68,2.04194e+06,423.799,-39.3271,-6.92452,1,0.00305,0.0535,0.000300168,0.00210075
2667.72,1.93437e+06,324.617,-31.3934,5.00592,1,0.0031,0.0535,0.000300168,0.00210075
8461.58,9.27071e+06,515.875,0.555805,49.1899,1,0.00315,0.0535,0.000300168,0.00210075
12590.6,2.33481e+07,876.004,20.6778,36.4149,1,0.0032,0.0535,0.000300168,0.00210075
12981.3,2.68055e+07,704.004,-81.6141,33.5995,1,0.00325,0.0535,0.000300168,0.00210075
14244.6,4.10015e+07,887.03,-140.026,-37.3238,1,0.0033,0.0535,0.000300168,0.00210075
12370,2.18805e+07,745.029,-31.1452,41.0836,1,0.00335,0.0535,0.000300168,0.00210075
12200.3,2.04955e+07,869.657,15.1997,99.7879,1,0.0034,0.0535,0.000300168,0.00210075
6155.87,7.1997e+06,567.262,-14.1367,-62.3662,1,0.00345,0.0535,0.000300168,0.00210075
4408.26,5.43987e+06,451.377,-18.6679,-16.767,1,0.0035,0.0535,0.000300168,0.00210075
3037.4,2.53564e+06,364.221,0.305168,1.69016,1,0.00355,0.0535,0.000300168,0.00210075
4131.68,4.69138e+06,312.742,-9.28893,-29.5787,1,0.0036,0.0535,0.000300168,0.00210075
