"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
2768.11,1.99873e+06,278.504,3.75095,-2.58172,1,0.003,0.0535,0.00305472,-0.00183159
2666.31,2.01678e+06,309.221,2.69422,-5.19601,1,0.00305,0.0535,0.00305472,-0.00183159
5866.01,6.67607e+06,330.107,28.3985,32.7279,1,0.0031,0.0535,0.00305472,-0.00183159
3726.37,4.31163e+06,336.857,36.7365,26.0004,1,0.00315,0.0535,0.00305472,-0.00183159
3181.22,3.23414e+06,329.736,4.59995,-13.2036,1,0.0032,0.0535,0.00305472,-0.00183159
3502.59,3.71774e+06,309.547,-7.24088,-17.8225,1,0.00325,0.0535,0.00305472,-0.00183159
2991.91,2.79361e+06,238.212,-9.11986,-16.6471,1,0.0033,0.0535,0.00305472,-0.00183159
4245.75,4.78238e+06,198.332,-28.7768,-48.5174,1,0.00335,0.0535,0.00305472,-0.00183159
3889,4.61346e+06,328.714,17.0128,-8.80471,1,0.0034,0.0535,0.00305472,-0.00183159
2828.05,2.10592e+06,375.722,4.24613,-29.8191,1,0.00345,0.0535,0.00305472,-0.00183159
1230.98,651771,250.078,14.2242,-6.3336,1,0.0035,0.0535,0.00305472,-0.00183159
884.91,408696,220.847,-1.01545,-8.67672,1,0.00355,0.0535,0.00305472,-0.00183159
806.112,353423,167.513,0.21151,-8.98311,1,0.0036,0.0535,0.00305472,-0.00183159
