"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
10631.5,1.31699e+07,740.361,-44.4448,58.7679,1,0.003,0.0535,-0.00181721,0.00242297
3337.35,3.27426e+06,417.371,31.9841,39.024,1,0.00305,0.0535,-0.00181721,0.00242297
1220.48,644185,311.582,7.15989,8.02216,1,0.0031,0.0535,-0.00181721,0.00242297
3518.86,3.76496e+06,280.932,-12.1862,-26.1505,1,0.00315,0.0535,-0.00181721,0.00242297
5545.01,6.54463e+06,488.197,0.597266,-15.9994,1,0.0032,0.0535,-0.00181721,0.00242297
9936.74,1.20836e+07,606.167,15.3359,41.7178,1,0.00325,0.0535,-0.00181721,0.00242297
12318,2.18935e+07,816.878,-3.13711,1.90376,1,0.0033,0.0535,-0.00181721,0.00242297
7148.84,8.09589e+06,443.967,-82.7065,-67.7956,1,0.00335,0.0535,-0.00181721,0.00242297
3406.7,3.47031e+06,360.034,-20.7512,37.7327,1,0.0034,0.0535,-0.00181721,0.00242297
4926.36,6.09043e+06,571.566,-16.2115,57.3542,1,0.00345,0.0535,-0.00181721,0.00242297
996.567,487169,217.245,15.2466,29.7302,1,0.0035,0.0535,-0.00181721,0.00242297
1055.59,528541,207.857,19.6079,21.7958,1,0.00355,0.0535,-0.00181721,0.00242297
806.898,353917,179.592,13.3105,13.7974,1,0.0036,0.0535,-0.00181721,0.00242297
