"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
10329.9,1.2419e+07,751.377,-27.1792,71.2924,1,0.003,0.0535001,0.00120003,0.000900021
12294.2,2.18549e+07,877.454,-97.9262,-2.74718,1,0.00305,0.0535001,0.00120003,0.000900021
9826.93,1.14528e+07,622.342,5.79739,-16.0913,1,0.0031,0.0535001,0.00120003,0.000900021
897.426,417362,184.208,-7.64128,-41.8175,1,0.00315,0.0535001,0.00120003,0.000900021
6829.36,7.95189e+06,503.415,-39.8553,-67.6231,1,0.0032,0.0535001,0.00120003,0.000900021
14271.3,4.13415e+07,841.156,15.1678,45.8787,1,0.00325,0.0535001,0.00120003,0.000900021
14567.1,4.49967e+07,964.221,157.052,58.8239,1,0.0033,0.0535001,0.00120003,0.000900021
13414,3.15144e+07,819.663,18.4991,20.1691,1,0.00335,0.0535001,0.00120003,0.000900021
11305.6,1.55775e+07,834.191,-82.2707,31.8429,1,0.0034,0.0535001,0.00120003,0.000900021
9197.18,1.01708e+07,665.999,71.8481,27.1919,1,0.00345,0.0535001,0.00120003,0.000900021
9408.62,1.04576e+07,654.905,63.4363,-8.36329,1,0.0035,0.0535001,0.00120003,0.000900021
11710.8,1.79768e+07,724.558,37.4745,22.4667,1,0.00355,0.0535001,0.00120003,0.000900021
10485.3,1.28264e+07,559.154,38.9423,-6.67673,1,0.0036,0.0535001,0.00120003,0.000900021
