"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
5168.55,6.23017e+06,469.161,13.8355,24.9996,1,0.003,0.0535,0.00180986,-0.00211186
5784.32,6.69997e+06,498.154,5.26274,7.30555,1,0.00305,0.0535,0.00180986,-0.00211186
11449.5,1.62707e+07,697.753,47.3704,-41.0421,1,0.0031,0.0535,0.00180986,-0.00211186
7358.04,8.17684e+06,597.452,42.3806,-28.8945,1,0.00315,0.0535,0.00180986,-0.00211186
12628.6,2.38859e+07,848.72,47.6683,42.6903,1,0.0032,0.0535,0.00180986,-0.00211186
9952.74,1.15117e+07,610.537,-29.4024,-20.5144,1,0.00325,0.0535,0.00180986,-0.00211186
11184.1,1.66216e+07,594.336,-53.9035,-38.7521,1,0.0033,0.0535,0.00180986,-0.00211186
10070.5,1.18914e+07,484.807,-87.2515,-65.5716,1,0.00335,0.0535,0.00180986,-0.00211186
8258.21,9.1035e+06,616.267,118.264,-6.33276,1,0.0034,0.0535,0.00180986,-0.00211186
2765.94,2.40882e+06,327.541,31.8884,43.0787,1,0.00345,0.0535,0.00180986,-0.00211186
1072.96,541605,238.106,-0.513607,3.53591,1,0.0035,0.0535,0.00180986,-0.00211186
767.222,326697,229.25,2.59533,-0.754933,1,0.00355,0.0535,0.00180986,-0.00211186
812.255,358132,186.445,5.27129,2.95584,1,0.0036,0.0535,0.00180986,-0.00211186
