"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
6556.79,7.52185e+06,167.021,14.1448,14.0087,1,0.003,0.0535,-0.00118532,0.00381967
2172.34,1.36594e+06,261.265,23.3501,22.4599,1,0.00305,0.0535,-0.00118532,0.00381967
855.888,387867,149.312,0.783037,12.1937,1,0.0031,0.0535,-0.00118532,0.00381967
2587.59,1.8609e+06,54.4922,-5.4877,2.1206,1,0.00315,0.0535,-0.00118532,0.00381967
2346.18,1.55863e+06,119.897,9.57747,2.80179,1,0.0032,0.0535,-0.00118532,0.00381967
4660.55,5.06081e+06,217.635,13.4495,13.9378,1,0.00325,0.0535,-0.00118532,0.00381967
6703.16,7.70796e+06,289.449,17.9573,14.6808,1,0.0033,0.0535,-0.00118532,0.00381967
4468.98,4.70695e+06,92.5343,-25.9145,-4.37232,1,0.00335,0.0535,-0.00118532,0.00381967
3212.92,3.11894e+06,203.903,-33.1509,9.4003,1,0.0034,0.0535,-0.00118532,0.00381967
2188.39,1.3775e+06,166.326,38.1829,19.8606,1,0.00345,0.0535,-0.00118532,0.00381967
798.519,347932,121.21,16.3757,14.1469,1,0.0035,0.0535,-0.00118532,0.00381967
628.95,229894,102.143,12.3505,11.0068,1,0.00355,0.0535,-0.00118532,0.00381967
581.097,196583,89.4169,7.92197,9.69998,1,0.0036,0.0535,-0.00118532,0.00381967
