"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
9135.06,1.01227e+07,698.789,-54.8328,25.3078,1,0.003,0.0535,0.000600137,0.00180033
3035.28,2.63857e+06,403.04,-58.1268,-3.10448,1,0.00305,0.0535,0.000600137,0.00180033
3200.33,2.91717e+06,371.581,15.6515,2.93209,1,0.0031,0.0535,0.000600137,0.00180033
8547.84,9.374e+06,525.097,-26.9895,49.8172,1,0.00315,0.0535,0.000600137,0.00180033
12651.9,2.38274e+07,875.336,10.883,2.24009,1,0.0032,0.0535,0.000600137,0.00180033
12991.3,2.7215e+07,698.809,-97.649,43.7762,1,0.00325,0.0535,0.000600137,0.00180033
15020.8,5.07787e+07,1015.01,-75.564,15.6945,1,0.0033,0.0535,0.000600137,0.00180033
12492.3,2.29095e+07,763.092,-4.79006,54.6131,1,0.00335,0.0535,0.000600137,0.00180033
12196.5,2.04368e+07,859.869,-22.1869,78.9858,1,0.0034,0.0535,0.000600137,0.00180033
7387.73,8.26474e+06,627.238,15.7467,-38.879,1,0.00345,0.0535,0.000600137,0.00180033
6828.47,7.77121e+06,550.784,-21.6088,-41.7009,1,0.0035,0.0535,0.000600137,0.00180033
3707.69,4.171e+06,430.326,5.03334,1.09389,1,0.00355,0.0535,0.000600137,0.00180033
6886.46,7.84964e+06,466.632,-1.36713,-39.7579,1,0.0036,0.0535,0.000600137,0.00180033
