"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
11865.7,1.84104e+07,854.108,2.39778,30.9948,1,0.003,0.0535,-0.000601265,0.00240382
3344.04,3.26056e+06,501.96,12.2379,5.26633,1,0.00305,0.0535,-0.000601265,0.00240382
2001.32,1.23e+06,285.611,-9.45166,-0.826141,1,0.0031,0.0535,-0.000601265,0.00240382
3718.04,4.23808e+06,270.977,14.2665,45.9002,1,0.00315,0.0535,-0.000601265,0.00240382
11898.7,1.85749e+07,847.141,-36.1144,-3.41208,1,0.0032,0.0535,-0.000601265,0.00240382
13515,3.21943e+07,791.187,7.00914,48.4053,1,0.00325,0.0535,-0.000601265,0.00240382
13260.5,2.9583e+07,825.129,-59.8845,-22.1595,1,0.0033,0.0535,-0.000601265,0.00240382
12134,2.01176e+07,622.416,-103.684,-54.2461,1,0.00335,0.0535,-0.000601265,0.00240382
9198.57,1.03339e+07,638.496,-16.4008,51.5269,1,0.0034,0.0535,-0.000601265,0.00240382
1930.89,1.15991e+06,299.447,-30.9938,-22.1587,1,0.00345,0.0535,-0.000601265,0.00240382
3111.02,2.70522e+06,360.984,13.4386,17.6335,1,0.0035,0.0535,-0.000601265,0.00240382
1125.35,578995,239.71,-3.20095,-8.64207,1,0.00355,0.0535,-0.000601265,0.00240382
753.469,317036,182.349,-3.41132,-7.48818,1,0.0036,0.0535,-0.000601265,0.00240382
