"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
4665.61,5.60153e+06,494.238,-8.41148,12.6613,1,0.003,0.0535,0.00210401,0.00120228
9080.25,1.14824e+07,698.479,-18.612,11.2538,1,0.00305,0.0535,0.00210401,0.00120228
6981.63,7.89889e+06,519.787,-3.47326,45.9905,1,0.0031,0.0535,0.00210401,0.00120228
669.802,258332,179.855,-3.87707,-31.262,1,0.00315,0.0535,0.00210401,0.00120228
1239.72,665062,231.635,-3.19569,-8.37114,1,0.0032,0.0535,0.00210401,0.00120228
7162.34,8.2684e+06,381.428,-11.2588,13.114,1,0.00325,0.0535,0.00210401,0.00120228
13547,3.36739e+07,810.77,22.1653,70.5,1,0.0033,0.0535,0.00210401,0.00120228
14016.7,3.82448e+07,782.689,-20.8087,-1.46997,1,0.00335,0.0535,0.00210401,0.00120228
9775.29,1.11111e+07,778.693,-14.851,-11.6606,1,0.0034,0.0535,0.00210401,0.00120228
10106.3,1.17239e+07,763.259,50.886,73.1186,1,0.00345,0.0535,0.00210401,0.00120228
9902.49,1.13389e+07,736.172,34.3743,62.5703,1,0.0035,0.0535,0.00210401,0.00120228
12103.5,1.9902e+07,764.527,74.0547,50.0052,1,0.00355,0.0535,0.00210401,0.00120228
12129,2.0034e+07,640.599,56.3828,27.9347,1,0.0036,0.0535,0.00210401,0.00120228
