"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
11790.4,1.79285e+07,841.934,-30.0555,-7.33324,1,0.003,0.0535001,-0.000299999,0.000599998
11443.5,1.64101e+07,843.523,-105.382,-50.1569,1,0.00305,0.0535001,-0.000299999,0.000599998
4003.94,4.34129e+06,407.12,28.5921,-76.263,1,0.0031,0.0535001,-0.000299999,0.000599998
8752.86,9.61521e+06,549.589,3.09983,-4.31023,1,0.00315,0.0535001,-0.000299999,0.000599998
11877.4,1.87974e+07,791.898,11.5239,25.0329,1,0.0032,0.0535001,-0.000299999,0.000599998
14068,3.87068e+07,826.938,105.899,-24.7029,1,0.00325,0.0535001,-0.000299999,0.000599998
13619.1,3.33706e+07,909.746,102.087,-12.2783,1,0.0033,0.0535001,-0.000299999,0.000599998
5433.36,6.53841e+06,460.646,37.2611,10.0713,1,0.00335,0.0535001,-0.000299999,0.000599998
11698.4,1.81878e+07,755.056,-27.5086,81.94,1,0.0034,0.0535001,-0.000299999,0.000599998
9562.86,1.09109e+07,712.74,4.22215,-45.6496,1,0.00345,0.0535001,-0.000299999,0.000599998
7531.79,8.34629e+06,628.185,51.054,-40.5306,1,0.0035,0.0535001,-0.000299999,0.000599998
10189.8,1.34029e+07,596.842,6.28653,-13.2847,1,0.00355,0.0535001,-0.000299999,0.000599998
4386.6,5.30638e+06,347.518,1.83549,-23.7562,1,0.0036,0.0535001,-0.000299999,0.000599998
