"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
3685.22,4.21543e+06,458.062,-7.64906,23.2519,1,0.003,0.0535,0.00240253,-0.000300513
10972.2,1.50117e+07,811.809,-25.6982,34.1835,1,0.00305,0.0535,0.00240253,-0.000300513
11265.3,1.54602e+07,700.814,58.9639,51.116,1,0.0031,0.0535,0.00240253,-0.000300513
3102.63,2.66359e+06,296.495,-17.7421,-12.6014,1,0.00315,0.0535,0.00240253,-0.000300513
5498.36,6.62224e+06,573.581,-14.3143,16.4451,1,0.0032,0.0535,0.00240253,-0.000300513
7361.09,8.61714e+06,378.582,-1.21691,-43.1454,1,0.00325,0.0535,0.00240253,-0.000300513
12932.6,2.80096e+07,722.939,2.75395,-33.539,1,0.0033,0.0535,0.00240253,-0.000300513
13296.1,2.99054e+07,771.774,6.16583,-69.1335,1,0.00335,0.0535,0.00240253,-0.000300513
8288.53,9.1137e+06,642.397,15.2917,24.7736,1,0.0034,0.0535,0.00240253,-0.000300513
5709.52,6.80862e+06,590.939,37.8023,37.1089,1,0.00345,0.0535,0.00240253,-0.000300513
4084.45,4.8634e+06,467.845,0.908403,12.7004,1,0.0035,0.0535,0.00240253,-0.000300513
7689.91,8.66439e+06,507.663,-21.0963,26.556,1,0.00355,0.0535,0.00240253,-0.000300513
8548.64,9.41965e+06,521.177,-13.3655,8.62912,1,0.0036,0.0535,0.00240253,-0.000300513
