"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
12165.2,2.02108e+07,859.168,-5.36693,-11.2906,1,0.003,0.0535001,-0.0003,3.29868e-12
11871.3,1.86425e+07,846.185,-26.637,-76.7033,1,0.00305,0.0535001,-0.0003,3.29868e-12
9711.71,1.14865e+07,559.492,11.1865,-163.191,1,0.0031,0.0535001,-0.0003,3.29868e-12
9548.48,1.06427e+07,569.514,-9.71438,-36.8821,1,0.00315,0.0535001,-0.0003,3.29868e-12
12397.3,2.22184e+07,827.859,3.19537,-15.8034,1,0.0032,0.0535001,-0.0003,3.29868e-12
13872.5,3.63388e+07,811.667,88.7522,14.8917,1,0.00325,0.0535001,-0.0003,3.29868e-12
13971.3,3.75113e+07,957.179,58.3428,29.0039,1,0.0033,0.0535001,-0.0003,3.29868e-12
4272.52,5.326e+06,441.843,43.5078,-2.42746,1,0.00335,0.0535001,-0.0003,3.29868e-12
9616.07,1.25968e+07,589.407,-2.1078,41.9424,1,0.0034,0.0535001,-0.0003,3.29868e-12
10750.3,1.34886e+07,807.091,-32.8633,20.6804,1,0.00345,0.0535001,-0.0003,3.29868e-12
8890.72,9.71182e+06,669.992,-9.17133,-13.9517,1,0.0035,0.0535001,-0.0003,3.29868e-12
13133.8,2.82342e+07,810.869,-25.5636,31.0928,1,0.00355,0.0535001,-0.0003,3.29868e-12
8660.83,9.67908e+06,463.372,-22.0163,-36.5026,1,0.0036,0.0535001,-0.0003,3.29868e-12
