"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
10763.6,1.43214e+07,646.767,15.8342,6.4005,1,0.003,0.0535,-0.0012101,-0.00272165
6782.52,7.87868e+06,518.564,-36.8892,18.3336,1,0.00305,0.0535,-0.0012101,-0.00272165
9867.54,1.164e+07,573.089,-57.1932,61.6064,1,0.0031,0.0535,-0.0012101,-0.00272165
6799.41,7.72273e+06,474.384,-36.595,-96.0148,1,0.00315,0.0535,-0.0012101,-0.00272165
10978.1,1.46471e+07,774.408,-23.0712,-61.4287,1,0.0032,0.0535,-0.0012101,-0.00272165
11863,1.8941e+07,706.363,8.18271,-37.4098,1,0.00325,0.0535,-0.0012101,-0.00272165
10981.4,1.48957e+07,734.184,7.20304,0.934299,1,0.0033,0.0535,-0.0012101,-0.00272165
3691.86,4.26005e+06,452.475,-44.6782,25.9624,1,0.00335,0.0535,-0.0012101,-0.00272165
2754.41,2.02782e+06,396.051,-34.4882,22.6367,1,0.0034,0.0535,-0.0012101,-0.00272165
918.064,431653,220.695,14.5233,-11.3575,1,0.00345,0.0535,-0.0012101,-0.00272165
4906.98,5.86686e+06,429.456,67.694,-27.5736,1,0.0035,0.0535,-0.0012101,-0.00272165
7592.43,8.58688e+06,552.34,18.8735,-9.9948,1,0.00355,0.0535,-0.0012101,-0.00272165
10343.8,1.24489e+07,545.359,10.7837,-26.4852,1,0.0036,0.0535,-0.0012101,-0.00272165
