"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
3497.44,3.70241e+06,259.197,8.62418,16.5573,1,0.003,0.0535001,0.00212855,0.00305367
1349.08,736566,231.487,3.71553,11.8591,1,0.00305,0.0535001,0.00212855,0.00305367
1210.26,637615,199.801,-14.9916,26.112,1,0.0031,0.0535001,0.00212855,0.00305367
2085.54,1.47766e+06,175.775,19.5361,-4.40482,1,0.00315,0.0535001,0.00212855,0.00305367
1797.19,1.18691e+06,238.988,13.6259,2.37753,1,0.0032,0.0535001,0.00212855,0.00305367
6332.12,7.3485e+06,349.208,25.128,-2.11165,1,0.00325,0.0535001,0.00212855,0.00305367
3442.2,3.5386e+06,251.777,-4.90184,21.5009,1,0.0033,0.0535001,0.00212855,0.00305367
4216.91,4.57084e+06,161.042,-31.2642,26.6228,1,0.00335,0.0535001,0.00212855,0.00305367
4993.23,6.08181e+06,361.502,19.4371,11.226,1,0.0034,0.0535001,0.00212855,0.00305367
7286.72,8.22232e+06,458.058,-5.46284,32.3631,1,0.00345,0.0535001,0.00212855,0.00305367
1965.08,1.22925e+06,259.51,16.801,4.6717,1,0.0035,0.0535001,0.00212855,0.00305367
4444.01,5.18764e+06,258.096,-37.8276,30.953,1,0.00355,0.0535001,0.00212855,0.00305367
4655.53,5.23547e+06,203.08,5.77901,1.74948,1,0.0036,0.0535001,0.00212855,0.00305367
