"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
7644.56,8.48512e+06,507.82,3.7209,51.2699,1,0.003,0.0535,-0.000307027,0.00359159
2795.52,2.07241e+06,417.292,30.743,30.4815,1,0.00305,0.0535,-0.000307027,0.00359159
964.107,463682,227.48,1.65706,19.3817,1,0.0031,0.0535,-0.000307027,0.00359159
3949.19,4.44266e+06,231.262,-44.6741,4.03158,1,0.00315,0.0535,-0.000307027,0.00359159
4331.65,4.77434e+06,318.881,-19.2369,-0.595581,1,0.0032,0.0535,-0.000307027,0.00359159
10526.2,1.37967e+07,520.251,47.1437,30.7717,1,0.00325,0.0535,-0.000307027,0.00359159
10324.3,1.29773e+07,579.698,10.7526,29.1168,1,0.0033,0.0535,-0.000307027,0.00359159
9237.75,1.06746e+07,211.118,-78.2051,-4.23603,1,0.00335,0.0535,-0.000307027,0.00359159
5034.44,6.25836e+06,350.166,-34.3426,34.4588,1,0.0034,0.0535,-0.000307027,0.00359159
2068.02,1.28239e+06,266.225,27.166,11.2332,1,0.00345,0.0535,-0.000307027,0.00359159
678.89,264658,185.535,19.5496,17.0915,1,0.0035,0.0535,-0.000307027,0.00359159
556.39,179384,181.649,5.4173,18.1018,1,0.00355,0.0535,-0.000307027,0.00359159
496.121,137430,149.395,2.14642,11.9806,1,0.0036,0.0535,-0.000307027,0.00359159
