"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
8142.28,9.04613e+06,543.103,18.5605,16.0594,1,0.003,0.0535,0.00150947,-0.00241572
6851.89,7.87873e+06,560.603,10.8811,3.46494,1,0.00305,0.0535,0.00150947,-0.00241572
11261.4,1.55168e+07,687.546,14.339,-48.4853,1,0.0031,0.0535,0.00150947,-0.00241572
7950.32,8.70317e+06,609.821,36.4691,-18.2338,1,0.00315,0.0535,0.00150947,-0.00241572
13050.5,2.75493e+07,880.771,69.6236,-1.27125,1,0.0032,0.0535,0.00150947,-0.00241572
10971.9,1.42958e+07,661.589,-6.43781,-25.7698,1,0.00325,0.0535,0.00150947,-0.00241572
11382,1.69861e+07,624.025,-58.064,-39.2668,1,0.0033,0.0535,0.00150947,-0.00241572
9077.42,1.00918e+07,475.919,-88.1763,-62.2733,1,0.00335,0.0535,0.00150947,-0.00241572
7242.86,8.12375e+06,583.476,114.136,-17.9164,1,0.0034,0.0535,0.00150947,-0.00241572
3257.19,3.04239e+06,337.561,36.1337,26.8347,1,0.00345,0.0535,0.00150947,-0.00241572
672.919,260501,203.178,3.25448,5.78858,1,0.0035,0.0535,0.00150947,-0.00241572
511.121,147894,196.25,6.30888,2.41738,1,0.00355,0.0535,0.00150947,-0.00241572
637.043,235528,167.851,10.6096,7.53087,1,0.0036,0.0535,0.00150947,-0.00241572
