"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
2855.46,2.4819e+06,132.598,-0.796516,-7.74812,1,0.003,0.0535,-0.00213187,-0.00338426
2880.32,2.23177e+06,244.573,15.4041,-31.9115,1,0.00305,0.0535,-0.00213187,-0.00338426
2413.11,1.69761e+06,88.1458,-0.355683,3.22463,1,0.0031,0.0535,-0.00213187,-0.00338426
3566.39,3.86474e+06,254.645,-52.5942,12.1843,1,0.00315,0.0535,-0.00213187,-0.00338426
3663.7,3.9783e+06,312.087,-13.7151,-19.9247,1,0.0032,0.0535,-0.00213187,-0.00338426
3669.1,3.99971e+06,248.498,-3.50438,-18.4327,1,0.00325,0.0535,-0.00213187,-0.00338426
3285.91,3.15586e+06,235.599,5.0232,-18.5939,1,0.0033,0.0535,-0.00213187,-0.00338426
2840.55,2.1594e+06,188.079,-23.1385,3.56991,1,0.00335,0.0535,-0.00213187,-0.00338426
1306.6,705311,200.393,-40.4199,6.28138,1,0.0034,0.0535,-0.00213187,-0.00338426
777.861,333552,156.887,-25.2389,4.04876,1,0.00345,0.0535,-0.00213187,-0.00338426
1174.02,611464,117.848,4.13957,-16.2312,1,0.0035,0.0535,-0.00213187,-0.00338426
2489.78,1.77458e+06,113.487,10.3357,-7.95167,1,0.00355,0.0535,-0.00213187,-0.00338426
5940.98,6.81498e+06,230.304,8.67104,-17.4303,1,0.0036,0.0535,-0.00213187,-0.00338426
