"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
727.96,298815,112.595,-7.06552,-0.545098,1,0.003,0.0534998,-0.00362902,-0.00121432
1506.49,851343,100.879,-9.54863,15.0125,1,0.00305,0.0534998,-0.00362902,-0.00121432
743.091,309348,151.556,-11.3476,1.174,1,0.0031,0.0534998,-0.00362902,-0.00121432
1077.95,544552,109.702,-11.0763,11.6667,1,0.00315,0.0534998,-0.00362902,-0.00121432
2091.89,1.34569e+06,210.641,-12.8834,32.3532,1,0.0032,0.0534998,-0.00362902,-0.00121432
1973.97,1.21384e+06,180.906,-9.96992,22.0292,1,0.00325,0.0534998,-0.00362902,-0.00121432
982.132,477155,116.169,0.108224,2.019,1,0.0033,0.0534998,-0.00362902,-0.00121432
895.484,415950,123.743,-8.35639,0.886835,1,0.00335,0.0534998,-0.00362902,-0.00121432
744.153,310088,105.907,-5.05549,-0.119327,1,0.0034,0.0534998,-0.00362902,-0.00121432
651.346,245484,131.151,-4.96613,-12.3801,1,0.00345,0.0534998,-0.00362902,-0.00121432
945.303,450643,127.176,-12.4783,1.48397,1,0.0035,0.0534998,-0.00362902,-0.00121432
3328.44,3.33279e+06,167.048,-7.32838,8.59111,1,0.00355,0.0534998,-0.00362902,-0.00121432
8382.06,1.04167e+07,296.926,-18.8402,18.9285,1,0.0036,0.0534998,-0.00362902,-0.00121432
