"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
4398.65,5.62616e+06,454.43,14.1582,31.9265,1,0.003,0.0535,0.00122163,0.00335252
2490.4,1.65116e+06,404.805,17.6669,8.47579,1,0.00305,0.0535,0.00122163,0.00335252
983.397,477190,214.142,-10.4123,0.452324,1,0.0031,0.0535,0.00122163,0.00335252
3662.34,3.98202e+06,234.002,-8.52211,1.56554,1,0.00315,0.0535,0.00122163,0.00335252
3608.78,3.82176e+06,330.594,-22.0682,5.76127,1,0.0032,0.0535,0.00122163,0.00335252
10613.9,1.39666e+07,544.927,62.1147,-3.13562,1,0.00325,0.0535,0.00122163,0.00335252
6576.96,7.56508e+06,424.043,-21.6063,26.0556,1,0.0033,0.0535,0.00122163,0.00335252
8467.04,1.01101e+07,276.168,-72.2894,33.9141,1,0.00335,0.0535,0.00122163,0.00335252
6464.6,7.45186e+06,432.298,-17.6028,39.6275,1,0.0034,0.0535,0.00122163,0.00335252
5298.43,6.15863e+06,381.17,-28.3342,-3.52637,1,0.00345,0.0535,0.00122163,0.00335252
1144.57,590811,239.114,15.477,0.905002,1,0.0035,0.0535,0.00122163,0.00335252
2386.37,1.97789e+06,205.619,-20.4526,3.24957,1,0.00355,0.0535,0.00122163,0.00335252
2516.01,2.29417e+06,194.768,-2.88207,6.17846,1,0.0036,0.0535,0.00122163,0.00335252
