"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
10195.4,1.23542e+07,400.92,29.517,-24.2134,1,0.003,0.0535,0.000306104,-0.00359164
3673.86,4.14425e+06,321.694,4.46062,-19.7151,1,0.00305,0.0535,0.000306104,-0.00359164
5408.88,6.05929e+06,305.312,-34.3844,-6.07425,1,0.0031,0.0535,0.000306104,-0.00359164
6243.44,7.27203e+06,466.257,43.4849,-43.8333,1,0.00315,0.0535,0.000306104,-0.00359164
6324.59,7.31578e+06,515.378,1.23233,-28.6759,1,0.0032,0.0535,0.000306104,-0.00359164
9808.84,1.18859e+07,502.857,40.4517,-20.5021,1,0.00325,0.0535,0.000306104,-0.00359164
9868.17,1.18948e+07,560.291,15.9347,-19.7298,1,0.0033,0.0535,0.000306104,-0.00359164
3473.52,3.64286e+06,280.816,-62.3681,-29.4595,1,0.00335,0.0535,0.000306104,-0.00359164
2935.98,2.3405e+06,271.243,-56.2861,-18.1269,1,0.0034,0.0535,0.000306104,-0.00359164
1073.66,540772,253.266,14.0894,-17.9007,1,0.00345,0.0535,0.000306104,-0.00359164
883.55,407563,167.054,29.1095,-7.96244,1,0.0035,0.0535,0.000306104,-0.00359164
625.619,227575,173.898,23.8216,-9.86848,1,0.00355,0.0535,0.000306104,-0.00359164
2167.88,1.55037e+06,169.036,14.7811,-2.91085,1,0.0036,0.0535,0.000306104,-0.00359164
