"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
13782.8,3.52718e+07,979.493,14.5846,-24.1282,1,0.003,0.0535,-2.57356e-08,-0.00240213
12393.1,2.18224e+07,953.525,-23.3643,-59.2704,1,0.00305,0.0535,-2.57356e-08,-0.00240213
11871,1.83867e+07,717.132,-34.8262,-2.49852,1,0.0031,0.0535,-2.57356e-08,-0.00240213
9459.15,1.04988e+07,620.234,-9.43599,-75.5344,1,0.00315,0.0535,-2.57356e-08,-0.00240213
13136,2.87114e+07,892.641,-29.2418,-7.97495,1,0.0032,0.0535,-2.57356e-08,-0.00240213
12789.9,2.50328e+07,740.818,-33.2701,-36.3658,1,0.00325,0.0535,-2.57356e-08,-0.00240213
12961.7,2.66104e+07,842.529,-44.0316,-1.80389,1,0.0033,0.0535,-2.57356e-08,-0.00240213
5984.79,7.06846e+06,556.62,-49.0781,-29.1045,1,0.00335,0.0535,-2.57356e-08,-0.00240213
2785.04,2.22016e+06,344.198,-5.19494,-54.9009,1,0.0034,0.0535,-2.57356e-08,-0.00240213
8778.31,1.02783e+07,599.981,152.891,0.219155,1,0.00345,0.0535,-2.57356e-08,-0.00240213
3812.11,4.50409e+06,413.406,35.8678,19.5974,1,0.0035,0.0535,-2.57356e-08,-0.00240213
3277.54,3.24323e+06,350.321,-1.97172,12.1529,1,0.00355,0.0535,-2.57356e-08,-0.00240213
5179.6,6.34023e+06,432.145,9.3742,26.4142,1,0.0036,0.0535,-2.57356e-08,-0.00240213
