"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
11265.6,1.54662e+07,786.71,-28.2969,73.1779,1,0.003,0.0535001,0.000899996,0.000599997
12953.7,2.67471e+07,932.536,-106.516,-31.2534,1,0.00305,0.0535001,0.000899996,0.000599997
10941.2,1.43144e+07,681.283,-2.87031,-49.1971,1,0.0031,0.0535001,0.000899996,0.000599997
2000.25,1.41988e+06,200.831,-10.4343,-59.9711,1,0.00315,0.0535001,0.000899996,0.000599997
9160.91,1.06629e+07,612.764,-44.267,-83.4854,1,0.0032,0.0535001,0.000899996,0.000599997
14739.9,4.72137e+07,870.779,96.211,18.3467,1,0.00325,0.0535001,0.000899996,0.000599997
14382.8,4.26401e+07,957.066,162.808,36.9458,1,0.0033,0.0535001,0.000899996,0.000599997
11756.1,1.82781e+07,721.865,34.4553,11.8052,1,0.00335,0.0535001,0.000899996,0.000599997
11970.6,1.90468e+07,863.893,-77.0076,35.9,1,0.0034,0.0535001,0.000899996,0.000599997
9370.68,1.0436e+07,703.31,51.8868,6.97628,1,0.00345,0.0535001,0.000899996,0.000599997
8524.47,9.29952e+06,608.794,58.4582,-40.6582,1,0.0035,0.0535001,0.000899996,0.000599997
12110.9,2.02849e+07,740.068,15.3937,6.51241,1,0.00355,0.0535001,0.000899996,0.000599997
9802.91,1.12694e+07,524.601,23.9619,-18.0533,1,0.0036,0.0535001,0.000899996,0.000599997
