"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
10015.2,1.30334e+07,655.456,-14.2118,57.0212,1,0.003,0.0535,0.00120011,-0.00120011
12642.7,2.40099e+07,932.662,35.5698,63.2555,1,0.00305,0.0535,0.00120011,-0.00120011
11843.2,1.82074e+07,664.752,187.661,-30.4868,1,0.0031,0.0535,0.00120011,-0.00120011
4372.74,5.40916e+06,313.191,14.902,-61.4411,1,0.00315,0.0535,0.00120011,-0.00120011
11576,1.6978e+07,796.416,-40.6435,-60.3843,1,0.0032,0.0535,0.00120011,-0.00120011
13790.7,3.57622e+07,757.86,-86.8718,-99.3409,1,0.00325,0.0535,0.00120011,-0.00120011
15631.4,5.81753e+07,1029.02,-34.359,-81.5935,1,0.0033,0.0535,0.00120011,-0.00120011
11315.4,1.5758e+07,706.308,-24.5409,-2.54985,1,0.00335,0.0535,0.00120011,-0.00120011
11917.6,1.88421e+07,800.383,109.892,11.5297,1,0.0034,0.0535,0.00120011,-0.00120011
9037.37,1.00514e+07,640.611,69.341,102.771,1,0.00345,0.0535,0.00120011,-0.00120011
3199.44,3.1239e+06,348.446,16.6283,9.1236,1,0.0035,0.0535,0.00120011,-0.00120011
7589.06,8.55554e+06,582.791,-14.0882,22.7397,1,0.00355,0.0535,0.00120011,-0.00120011
3575.31,3.85946e+06,304.694,-8.9831,13.1906,1,0.0036,0.0535,0.00120011,-0.00120011
