"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
4895.57,6.1056e+06,485.564,-14.5278,41.6056,1,0.003,0.0535,0.000910562,0.00302853
2694.29,1.89426e+06,445.643,12.2959,7.74385,1,0.00305,0.0535,0.000910562,0.00302853
1039.54,516734,249.824,-26.1958,-7.12135,1,0.0031,0.0535,0.000910562,0.00302853
7310.3,8.23254e+06,510.432,-41.3453,41.8454,1,0.00315,0.0535,0.000910562,0.00302853
8043.93,9.56352e+06,587.141,-10.1287,-10.5068,1,0.0032,0.0535,0.000910562,0.00302853
12331.4,2.14643e+07,708.875,64.2604,-1.419,1,0.00325,0.0535,0.000910562,0.00302853
10051.7,1.2119e+07,547.239,-54.3638,18.4186,1,0.0033,0.0535,0.000910562,0.00302853
12346,2.2621e+07,541.6,-113.995,45.4772,1,0.00335,0.0535,0.000910562,0.00302853
8398.67,9.26016e+06,550.348,-5.9503,23.858,1,0.0034,0.0535,0.000910562,0.00302853
7136.17,8.10163e+06,576.038,-59.3692,-21.3145,1,0.00345,0.0535,0.000910562,0.00302853
2077.5,1.3378e+06,306.215,16.3337,1.72887,1,0.0035,0.0535,0.000910562,0.00302853
3275.53,3.11817e+06,280.346,-39.5878,-7.14976,1,0.00355,0.0535,0.000910562,0.00302853
3744.98,4.0745e+06,279.164,-6.9717,-2.92836,1,0.0036,0.0535,0.000910562,0.00302853
