"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
11783.5,1.7945e+07,809.712,-11.4384,95.3129,1,0.003,0.0535,-0.0012052,0.00240993
3506.16,3.72856e+06,485.132,30.8214,35.452,1,0.00305,0.0535,-0.0012052,0.00240993
1152.59,596368,295.62,11.4309,10.1628,1,0.0031,0.0535,-0.0012052,0.00240993
3378.99,3.37976e+06,267.736,8.46008,29.0574,1,0.00315,0.0535,-0.0012052,0.00240993
10329.5,1.26051e+07,735.829,-34.8938,-45.276,1,0.0032,0.0535,-0.0012052,0.00240993
12701.3,2.46021e+07,764.359,20.8682,51.7971,1,0.00325,0.0535,-0.0012052,0.00240993
13568.5,3.28156e+07,929.849,-33.585,3.04931,1,0.0033,0.0535,-0.0012052,0.00240993
10796.5,1.38413e+07,520.848,-107.365,-74.9756,1,0.00335,0.0535,-0.0012052,0.00240993
7108.9,8.01868e+06,508.512,-17.2498,98.5173,1,0.0034,0.0535,-0.0012052,0.00240993
2846.27,2.47562e+06,355.604,-33.9441,24.1298,1,0.00345,0.0535,-0.0012052,0.00240993
2695.65,1.93951e+06,319.473,19.371,29.3551,1,0.0035,0.0535,-0.0012052,0.00240993
877.098,403308,216.598,8.00319,6.89566,1,0.00355,0.0535,-0.0012052,0.00240993
608.801,215868,171.391,6.26484,0.94693,1,0.0036,0.0535,-0.0012052,0.00240993
