"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
6936.85,7.91108e+06,492.989,8.10372,68.4559,1,0.003,0.0535001,-0.00150002,-0.000300008
11807.3,1.81421e+07,887.791,19.1195,70.3914,1,0.00305,0.0535001,-0.00150002,-0.000300008
6424.1,7.38255e+06,501.269,-42.1225,-78.358,1,0.0031,0.0535001,-0.00150002,-0.000300008
3912.49,4.73591e+06,386.087,15.5178,12.8108,1,0.00315,0.0535001,-0.00150002,-0.000300008
2180.2,1.5262e+06,268.854,5.54193,-45.5237,1,0.0032,0.0535001,-0.00150002,-0.000300008
7572.67,8.74829e+06,351.794,11.4807,-53.4798,1,0.00325,0.0535001,-0.00150002,-0.000300008
12267.9,2.12519e+07,835.241,19.0787,20.3579,1,0.0033,0.0535001,-0.00150002,-0.000300008
3334.39,3.23143e+06,375.721,46.5115,-9.16412,1,0.00335,0.0535001,-0.00150002,-0.000300008
750.046,314190,188.262,18.5743,10.9592,1,0.0034,0.0535001,-0.00150002,-0.000300008
9369.75,1.12781e+07,639.674,-79.41,73.9401,1,0.00345,0.0535001,-0.00150002,-0.000300008
11001,1.43723e+07,788.988,-35.0978,2.50555,1,0.0035,0.0535001,-0.00150002,-0.000300008
13077.9,2.76883e+07,850.885,-53.47,-8.23734,1,0.00355,0.0535001,-0.00150002,-0.000300008
9894.48,1.14752e+07,494.099,-43.4017,-41.3782,1,0.0036,0.0535001,-0.00150002,-0.000300008
