"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
4828.82,5.99653e+06,512.675,-8.79752,36.8861,1,0.003,0.0535,0.0021006,-4.13305e-09
12533.3,2.31896e+07,933.788,-26.4313,76.8193,1,0.00305,0.0535,0.0021006,-4.13305e-09
11233.2,1.53344e+07,704.097,36.5657,45.9048,1,0.0031,0.0535,0.0021006,-4.13305e-09
2888.91,2.22049e+06,306.363,-24.445,-17.886,1,0.00315,0.0535,0.0021006,-4.13305e-09
5036.09,6.15127e+06,543.426,-13.8954,4.26371,1,0.0032,0.0535,0.0021006,-4.13305e-09
10781.2,1.75706e+07,536.877,-6.80965,-34.4125,1,0.00325,0.0535,0.0021006,-4.13305e-09
14451.8,4.35935e+07,933.864,32.4798,-37.4531,1,0.0033,0.0535,0.0021006,-4.13305e-09
13520.4,3.23041e+07,824.564,34.308,-29.381,1,0.00335,0.0535,0.0021006,-4.13305e-09
9814.93,1.12612e+07,724.784,9.37914,42.7133,1,0.0034,0.0535,0.0021006,-4.13305e-09
8389.98,9.28312e+06,717.311,15.0465,53.7625,1,0.00345,0.0535,0.0021006,-4.13305e-09
6819.39,7.76638e+06,629.423,10.9075,23.516,1,0.0035,0.0535,0.0021006,-4.13305e-09
10379.6,1.27676e+07,632.429,-40.005,37.2967,1,0.00355,0.0535,0.0021006,-4.13305e-09
9462.03,1.06263e+07,526.346,8.50091,27.8315,1,0.0036,0.0535,0.0021006,-4.13305e-09
