"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
5919.9,7.01657e+06,537.31,-22.5003,-32.9571,1,0.003,0.0535,-0.00303919,0.0012159
1878.42,1.24152e+06,237.164,-18.4446,54.5618,1,0.00305,0.0535,-0.00303919,0.0012159
1033.9,513866,219.217,19.5077,13.0571,1,0.0031,0.0535,-0.00303919,0.0012159
1077.26,543307,192.364,-9.91259,-5.42146,1,0.00315,0.0535,-0.00303919,0.0012159
629.312,230146,187.622,0.792187,-6.22503,1,0.0032,0.0535,-0.00303919,0.0012159
1852.57,1.31891e+06,228.324,-16.6373,-10.7807,1,0.00325,0.0535,-0.00303919,0.0012159
4189.51,4.88773e+06,416.674,-12.4002,6.68911,1,0.0033,0.0535,-0.00303919,0.0012159
3273.33,3.08171e+06,382.258,-9.15771,-43.9041,1,0.00335,0.0535,-0.00303919,0.0012159
2088.35,1.28046e+06,345.978,-42.5437,-70.5265,1,0.0034,0.0535,-0.00303919,0.0012159
1838.06,1.12884e+06,231.035,-7.29005,-10.8917,1,0.00345,0.0535,-0.00303919,0.0012159
621.112,224468,177.511,0.641196,26.611,1,0.0035,0.0535,-0.00303919,0.0012159
3486.14,3.70601e+06,311.765,25.3998,43.497,1,0.00355,0.0535,-0.00303919,0.0012159
4702.1,5.5995e+06,280.831,16.4705,19.8059,1,0.0036,0.0535,-0.00303919,0.0012159
