"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
9461.06,1.14037e+07,629.746,17.477,9.94346,1,0.003,0.0535,-0.00150968,-0.00241567
7862.78,9.03944e+06,563.708,-50.0127,28.362,1,0.00305,0.0535,-0.00150968,-0.00241567
9684.09,1.12003e+07,571.863,-40.9479,63.7045,1,0.0031,0.0535,-0.00150968,-0.00241567
5637.75,6.79099e+06,456.713,-46.8119,-82.1986,1,0.00315,0.0535,-0.00150968,-0.00241567
11386.4,1.61888e+07,792.433,-42.6909,-88.533,1,0.0032,0.0535,-0.00150968,-0.00241567
11541.8,1.72874e+07,666.232,-7.43553,-39.8448,1,0.00325,0.0535,-0.00150968,-0.00241567
10662.4,1.37396e+07,743.381,1.68065,-2.90181,1,0.0033,0.0535,-0.00150968,-0.00241567
3528.61,3.79425e+06,436.462,-29.901,31.8401,1,0.00335,0.0535,-0.00150968,-0.00241567
2089.47,1.29615e+06,342.069,-31.4892,8.93752,1,0.0034,0.0535,-0.00150968,-0.00241567
858.16,389624,211.805,20.8757,-7.68636,1,0.00345,0.0535,-0.00150968,-0.00241567
6737.47,7.70488e+06,541.213,57.9012,-46.6426,1,0.0035,0.0535,-0.00150968,-0.00241567
10188.5,1.25151e+07,658.512,23.8819,-21.7467,1,0.00355,0.0535,-0.00150968,-0.00241567
11466.4,1.63816e+07,578.269,-26.4966,-41.7231,1,0.0036,0.0535,-0.00150968,-0.00241567
