"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
3813.09,4.27698e+06,417.674,-5.98097,12.5124,1,0.003,0.0535,0.00210699,0.00150485
5373.36,6.06758e+06,524.181,-27.8549,15.8185,1,0.00305,0.0535,0.00210699,0.00150485
5320.92,6.47466e+06,463.126,-0.577781,48.2202,1,0.0031,0.0535,0.00210699,0.00150485
795.113,345956,188.005,0.459895,-32.0664,1,0.00315,0.0535,0.00210699,0.00150485
1679.76,1.07414e+06,248.229,-5.78496,-13.8519,1,0.0032,0.0535,0.00210699,0.00150485
6741.74,7.74092e+06,411.854,-8.37393,10.1436,1,0.00325,0.0535,0.00210699,0.00150485
12710.3,2.6381e+07,690.153,-3.91552,77.4057,1,0.0033,0.0535,0.00210699,0.00150485
13671.7,3.4519e+07,719.306,-23.9391,-3.39627,1,0.00335,0.0535,0.00210699,0.00150485
9908.73,1.13921e+07,776.221,3.56616,-27.7607,1,0.0034,0.0535,0.00210699,0.00150485
10090.5,1.16876e+07,756.757,46.6252,82.3632,1,0.00345,0.0535,0.00210699,0.00150485
9969.13,1.14912e+07,738.706,24.4447,62.5433,1,0.0035,0.0535,0.00210699,0.00150485
11325.5,1.59822e+07,720.651,72.1071,44.8506,1,0.00355,0.0535,0.00210699,0.00150485
12471.3,2.24227e+07,670.114,43.5475,25.1854,1,0.0036,0.0535,0.00210699,0.00150485
