"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
12642.7,2.39116e+07,857.017,23.4528,2.93728,1,0.003,0.0535001,-0.000599997,-0.000899996
12180,2.03611e+07,881.304,30.0045,-91.7306,1,0.00305,0.0535001,-0.000599997,-0.000899996
10919.3,1.40581e+07,631.142,69.3862,-95.2172,1,0.0031,0.0535001,-0.000599997,-0.000899996
9237.72,1.01987e+07,587.878,-0.550092,-54.2951,1,0.00315,0.0535001,-0.000599997,-0.000899996
11913.6,2.00657e+07,714.348,15.0234,-61.8658,1,0.0032,0.0535001,-0.000599997,-0.000899996
13677.9,3.40365e+07,794.848,-4.45773,20.768,1,0.00325,0.0535001,-0.000599997,-0.000899996
13642,3.36763e+07,934.481,31.9099,67.0205,1,0.0033,0.0535001,-0.000599997,-0.000899996
3595.09,3.98644e+06,409.522,37.5974,2.38401,1,0.00335,0.0535001,-0.000599997,-0.000899996
2028.97,1.40799e+06,316.512,-6.8054,-26.1278,1,0.0034,0.0535001,-0.000599997,-0.000899996
11258.5,1.53462e+07,804.634,26.2793,-9.95834,1,0.00345,0.0535001,-0.000599997,-0.000899996
7793.04,8.62184e+06,609.895,-75.7876,-29.27,1,0.0035,0.0535001,-0.000599997,-0.000899996
10948.8,1.44561e+07,642.841,-39.5451,1.29207,1,0.00355,0.0535001,-0.000599997,-0.000899996
11389.2,1.59386e+07,584.786,-62.6956,-30.02,1,0.0036,0.0535001,-0.000599997,-0.000899996
