"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
11220.4,1.53992e+07,748.37,-20.7135,54.1066,1,0.003,0.0535001,-0.000899996,0.000599997
10068,1.17232e+07,735.831,-56.8632,-30.5732,1,0.00305,0.0535001,-0.000899996,0.000599997
3096.22,2.80725e+06,387.641,-3.00638,-77.9093,1,0.0031,0.0535001,-0.000899996,0.000599997
4875.79,5.79703e+06,390.272,14.4983,11.5957,1,0.00315,0.0535001,-0.000899996,0.000599997
7757.58,8.71919e+06,533.241,18.1041,8.0367,1,0.0032,0.0535001,-0.000899996,0.000599997
12841,2.59664e+07,726.844,69.6454,-7.06033,1,0.00325,0.0535001,-0.000899996,0.000599997
12973.4,2.67113e+07,865.331,67.6894,-14.3149,1,0.0033,0.0535001,-0.000899996,0.000599997
3894.16,4.72319e+06,404.921,29.8971,9.61535,1,0.00335,0.0535001,-0.000899996,0.000599997
5949.9,6.69965e+06,407.651,-26.6573,72.2342,1,0.0034,0.0535001,-0.000899996,0.000599997
11275.5,1.56034e+07,834.347,-37.3029,23.6464,1,0.00345,0.0535001,-0.000899996,0.000599997
8869.53,9.76009e+06,668.906,65.2905,-1.33614,1,0.0035,0.0535001,-0.000899996,0.000599997
9936.24,1.35404e+07,609.139,-7.20783,3.84877,1,0.00355,0.0535001,-0.000899996,0.000599997
3974.72,4.74798e+06,349.088,9.9044,-30.2725,1,0.0036,0.0535001,-0.000899996,0.000599997
