"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
6386.14,7.39066e+06,84.937,1.11407,-1.44089,1,0.003,0.0535,0.00118532,-0.00381968
2544.87,1.79062e+06,136.294,-1.80288,-6.69099,1,0.00305,0.0535,0.00118532,-0.00381968
2719.57,2.07504e+06,79.0606,-16.537,-6.89874,1,0.0031,0.0535,0.00118532,-0.00381968
3557.55,3.81861e+06,219.529,14.019,-9.90882,1,0.00315,0.0535,0.00118532,-0.00381968
3559.3,3.82498e+06,239.031,-10.8362,-14.4787,1,0.0032,0.0535,0.00118532,-0.00381968
5336.77,6.04859e+06,241.436,26.6849,-2.30621,1,0.00325,0.0535,0.00118532,-0.00381968
5014.7,5.60941e+06,277.061,12.0185,-10.5185,1,0.0033,0.0535,0.00118532,-0.00381968
2763.12,2.08603e+06,148.66,-36.317,-21.3366,1,0.00335,0.0535,0.00118532,-0.00381968
2210.15,1.40682e+06,92.581,-25.3325,-9.95212,1,0.0034,0.0535,0.00118532,-0.00381968
898.527,417570,160.75,7.24958,-8.30788,1,0.00345,0.0535,0.00118532,-0.00381968
638.212,236341,100.563,10.5208,-3.57957,1,0.0035,0.0535,0.00118532,-0.00381968
586.254,200173,113.379,4.22361,-6.52577,1,0.00355,0.0535,0.00118532,-0.00381968
670.222,258624,96.4114,9.59036,-3.7378,1,0.0036,0.0535,0.00118532,-0.00381968
