"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
2952.32,2.41023e+06,319.592,-6.60397,16.6689,1,0.003,0.0535,0.00211889,0.00211864
1847.94,1.13402e+06,308.526,-16.0844,14.8799,1,0.00305,0.0535,0.00211889,0.00211864
3277.8,3.13559e+06,377.174,-25.9964,42.1178,1,0.0031,0.0535,0.00211889,0.00211864
2331.57,1.80701e+06,237.732,12.2757,-17.0836,1,0.00315,0.0535,0.00211889,0.00211864
2249.43,2.02703e+06,310.274,-12.6566,-13.8767,1,0.0032,0.0535,0.00211889,0.00211864
6766.9,7.74615e+06,451.097,-7.66885,-10.1039,1,0.00325,0.0535,0.00211889,0.00211864
9360.37,1.16745e+07,442.748,-21.233,42.443,1,0.0033,0.0535,0.00211889,0.00211864
11726.3,1.99354e+07,479.557,-31.6231,9.73091,1,0.00335,0.0535,0.00211889,0.00211864
9499.58,1.07172e+07,716.61,43.0466,-27.1203,1,0.0034,0.0535,0.00211889,0.00211864
10126.9,1.17834e+07,771.003,4.05491,95.943,1,0.00345,0.0535,0.00211889,0.00211864
8419.57,9.39041e+06,683.147,22.5448,22.4516,1,0.0035,0.0535,0.00211889,0.00211864
8753.05,9.70424e+06,590.376,41.958,52.2225,1,0.00355,0.0535,0.00211889,0.00211864
12050.2,1.97332e+07,658.013,7.96342,11.1727,1,0.0036,0.0535,0.00211889,0.00211864
