"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
3480.08,3.65146e+06,172.544,15.7241,19.6889,1,0.003,0.0534956,0.00232674,0.00325313
1141.28,588398,170.536,6.60179,14.9044,1,0.00305,0.0534956,0.00232674,0.00325313
1038.22,515805,137.537,-3.67834,22.7736,1,0.0031,0.0534956,0.00232674,0.00325313
1275.09,682658,122.344,14.7564,1.06855,1,0.00315,0.0534956,0.00232674,0.00325313
1050.08,524160,170.507,23.1638,2.62735,1,0.0032,0.0534956,0.00232674,0.00325313
4333.84,5.57334e+06,228.399,20.474,5.77845,1,0.00325,0.0534956,0.00232674,0.00325313
2983.8,2.3725e+06,171.141,1.19131,17.4043,1,0.0033,0.0534956,0.00232674,0.00325313
3005.93,2.4203e+06,86.5341,-15.9376,13.1801,1,0.00335,0.0534956,0.00232674,0.00325313
3881.83,4.75571e+06,213.268,28.2331,2.4964,1,0.0034,0.0534956,0.00232674,0.00325313
5590.9,6.76049e+06,277.858,11.4127,17.6548,1,0.00345,0.0534956,0.00232674,0.00325313
1481.48,829637,198.147,19.4388,7.3233,1,0.0035,0.0534956,0.00232674,0.00325313
3580.79,3.94822e+06,148.395,-9.69752,18.0085,1,0.00355,0.0534956,0.00232674,0.00325313
3457.96,3.58652e+06,112.764,10.5825,1.90584,1,0.0036,0.0534956,0.00232674,0.00325313
