"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
2839.06,2.11539e+06,214.228,5.965,-12.7669,1,0.003,0.0535001,0.00305329,-0.00212898
1993.36,1.22124e+06,254.877,9.10482,-12.4761,1,0.00305,0.0535001,0.00305329,-0.00212898
4045.02,4.31245e+06,191.9,12.5218,17.2306,1,0.0031,0.0535001,0.00305329,-0.00212898
3587.39,3.93942e+06,267.434,37.6752,17.2924,1,0.00315,0.0535001,0.00305329,-0.00212898
3259.22,3.21977e+06,298.186,6.66471,-16.6898,1,0.0032,0.0535001,0.00305329,-0.00212898
3537.7,3.78257e+06,254.669,-6.23728,-22.8069,1,0.00325,0.0535001,0.00305329,-0.00212898
2776.12,2.25966e+06,209.319,-7.24511,-20.2292,1,0.0033,0.0535001,0.00305329,-0.00212898
3376.66,3.35768e+06,155.57,-22.2257,-39.7994,1,0.00335,0.0535001,0.00305329,-0.00212898
3488.94,3.66806e+06,231.085,7.71469,-19.0893,1,0.0034,0.0535001,0.00305329,-0.00212898
2519.61,1.70404e+06,304.415,-4.5738,-36.9089,1,0.00345,0.0535001,0.00305329,-0.00212898
1068.62,537220,202.267,8.78709,-11.7572,1,0.0035,0.0535001,0.00305329,-0.00212898
690.835,272972,182.841,6.97411,-10.458,1,0.00355,0.0535001,0.00305329,-0.00212898
647.298,242666,140.799,4.52651,-10.6491,1,0.0036,0.0535001,0.00305329,-0.00212898
