"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
4952.09,6.22793e+06,387.479,10.3635,55.9816,1,0.003,0.0534974,0.000912218,0.00389398
2353.44,1.51124e+06,339.79,16.7482,24.202,1,0.00305,0.0534974,0.000912218,0.00389398
897.355,416733,195.916,17.2003,7.26811,1,0.0031,0.0534974,0.000912218,0.00389398
2857.03,2.14135e+06,103.675,-0.655867,1.29575,1,0.00315,0.0534974,0.000912218,0.00389398
2820.22,2.07609e+06,189.282,-5.59297,2.87683,1,0.0032,0.0534974,0.000912218,0.00389398
9093.77,9.95415e+06,364.973,44.8908,9.73806,1,0.00325,0.0534974,0.000912218,0.00389398
6207.07,7.24557e+06,361.191,-2.07381,24.1631,1,0.0033,0.0534974,0.000912218,0.00389398
6157.95,7.20704e+06,157.94,-54.016,18.3907,1,0.00335,0.0534974,0.000912218,0.00389398
5906.34,7.00939e+06,282.457,-16.9585,48.2331,1,0.0034,0.0534974,0.000912218,0.00389398
2054.65,1.25445e+06,186.313,-0.473759,0.619054,1,0.00345,0.0534974,0.000912218,0.00389398
861.029,391446,183.062,18.1634,13.1494,1,0.0035,0.0534974,0.000912218,0.00389398
784.597,338241,155.384,3.1841,10.4094,1,0.00355,0.0534974,0.000912218,0.00389398
726.616,297880,125.817,-6.07404,11.7664,1,0.0036,0.0534974,0.000912218,0.00389398
