"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
812.976,357996,87.5376,3.7063,1.45322,1,0.003,0.0535,0.00381664,0.00119524
1456.43,813098,64.0455,4.35923,-9.29166,1,0.00305,0.0535,0.00381664,0.00119524
1122.79,575378,140.855,2.24396,19.259,1,0.0031,0.0535,0.00381664,0.00119524
804.271,351936,87.7898,3.50303,6.89006,1,0.00315,0.0535,0.00381664,0.00119524
671.866,259768,108.911,7.0377,-2.07543,1,0.0032,0.0535,0.00381664,0.00119524
623.232,225914,100.907,9.92998,-8.62183,1,0.00325,0.0535,0.00381664,0.00119524
639.622,237323,83.148,6.31719,-1.56324,1,0.0033,0.0535,0.00381664,0.00119524
1212.23,638926,69.6782,3.70862,-0.386611,1,0.00335,0.0535,0.00381664,0.00119524
3025.02,2.63202e+06,182.555,10.9992,-5.18044,1,0.0034,0.0535,0.00381664,0.00119524
3465.46,3.64233e+06,165.677,13.3724,-22.5821,1,0.00345,0.0535,0.00381664,0.00119524
2268.52,1.46211e+06,105.957,5.83754,-6.78969,1,0.0035,0.0535,0.00381664,0.00119524
4779,5.34302e+06,217.755,2.59261,14.404,1,0.00355,0.0535,0.00381664,0.00119524
5182.3,5.8922e+06,215.538,14.0025,-10.5995,1,0.0036,0.0535,0.00381664,0.00119524
