"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
3155.29,2.77154e+06,398.021,4.43191,22.3258,1,0.003,0.0535,0.00240993,-0.0012052
7992.17,8.96284e+06,685.062,-11.1777,5.90898,1,0.00305,0.0535,0.00240993,-0.0012052
11608.7,1.69693e+07,711.851,91.1617,23.7455,1,0.0031,0.0535,0.00240993,-0.0012052
4267.38,5.36708e+06,452.306,27.7975,-17.1019,1,0.00315,0.0535,0.00240993,-0.0012052
7885.39,9.08465e+06,601.965,-23.6139,27.077,1,0.0032,0.0535,0.00240993,-0.0012052
6816.36,7.80909e+06,436.715,-7.34076,-46.4061,1,0.00325,0.0535,0.00240993,-0.0012052
11188.8,1.74078e+07,567.938,-22.5732,-37.1833,1,0.0033,0.0535,0.00240993,-0.0012052
11822.7,1.86585e+07,573.222,-61.4256,-89.7345,1,0.00335,0.0535,0.00240993,-0.0012052
7641.45,8.4902e+06,574.475,37.2745,6.35899,1,0.0034,0.0535,0.00240993,-0.0012052
3263.74,3.05714e+06,360.092,36.2466,34.4327,1,0.00345,0.0535,0.00240993,-0.0012052
2959.58,2.3674e+06,386.093,29.029,13.9615,1,0.0035,0.0535,0.00240993,-0.0012052
2109.52,1.47655e+06,279.657,-4.52766,5.5148,1,0.00355,0.0535,0.00240993,-0.0012052
3079.18,3.02432e+06,258.016,-3.99761,3.14965,1,0.0036,0.0535,0.00240993,-0.0012052
