"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
9503.27,1.07123e+07,629.142,-70.0777,10.8147,1,0.003,0.0535001,-0.00213311,0.00274558
2606.07,1.83682e+06,325.564,39.3209,41.6528,1,0.00305,0.0535001,-0.00213311,0.00274558
1156.5,599118,297.748,-12.3091,9.29924,1,0.0031,0.0535001,-0.00213311,0.00274558
3302.52,3.17471e+06,170.523,-20.1272,-30.8934,1,0.00315,0.0535001,-0.00213311,0.00274558
2378.02,2.21915e+06,283.063,-6.28408,0.831297,1,0.0032,0.0535001,-0.00213311,0.00274558
5699.15,6.61194e+06,406.444,15.3373,31.68,1,0.00325,0.0535001,-0.00213311,0.00274558
9581.1,1.17267e+07,568.99,2.9287,19.6463,1,0.0033,0.0535001,-0.00213311,0.00274558
4347.48,5.20562e+06,368.242,-70.8484,-36.3749,1,0.00335,0.0535001,-0.00213311,0.00274558
3030.34,2.4917e+06,265.937,-46.7048,-22.667,1,0.0034,0.0535001,-0.00213311,0.00274558
3664.56,4.06771e+06,437.378,4.58478,36.4395,1,0.00345,0.0535001,-0.00213311,0.00274558
709.087,285678,207.602,5.95161,25.5823,1,0.0035,0.0535001,-0.00213311,0.00274558
616.733,221389,179.125,12.8733,23.5818,1,0.00355,0.0535001,-0.00213311,0.00274558
594.926,206209,155.484,9.40421,17.0159,1,0.0036,0.0535001,-0.00213311,0.00274558
