"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
2696.91,1.89774e+06,163.689,2.27729,-4.36124,1,0.003,0.0535,0.00334549,-0.00182615
2129.16,1.38e+06,176.589,1.79175,-4.40606,1,0.00305,0.0535,0.00334549,-0.00182615
3491.99,3.43245e+06,132.581,13.6,21.9689,1,0.0031,0.0535,0.00334549,-0.00182615
3139.55,2.83849e+06,177.212,22.2084,24.2157,1,0.00315,0.0535,0.00334549,-0.00182615
1845.14,1.13212e+06,186.102,8.45868,-1.29238,1,0.0032,0.0535,0.00334549,-0.00182615
2682.16,2.04308e+06,156.857,-4.9208,-10.6956,1,0.00325,0.0535,0.00334549,-0.00182615
1646.86,974448,139.231,-2.14849,-12.4496,1,0.0033,0.0535,0.00334549,-0.00182615
2585.3,2.11846e+06,97.3927,-10.8177,-19.4338,1,0.00335,0.0535,0.00334549,-0.00182615
3240.62,3.07915e+06,174.85,4.77544,-5.77356,1,0.0034,0.0535,0.00334549,-0.00182615
2401.46,1.64415e+06,230.39,-1.70886,-19.1577,1,0.00345,0.0535,0.00334549,-0.00182615
1251.19,666137,200.605,7.51272,-14.1721,1,0.0035,0.0535,0.00334549,-0.00182615
886.037,409520,159.837,2.53007,-8.71148,1,0.00355,0.0535,0.00334549,-0.00182615
774.326,331143,109.757,1.48452,-5.55464,1,0.0036,0.0535,0.00334549,-0.00182615
