"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
10365.7,1.26409e+07,687.307,-16.8404,91.7345,1,0.003,0.0535001,0.00119999,0.000299999
13574.5,3.28527e+07,1011.18,-71.9303,40.1669,1,0.00305,0.0535001,0.00119999,0.000299999
11583.8,1.68696e+07,723.772,2.75465,-10.7403,1,0.0031,0.0535001,0.00119999,0.000299999
1303.6,703833,199.226,-8.4497,-46.1898,1,0.00315,0.0535001,0.00119999,0.000299999
6103.59,7.10624e+06,466.515,-20.7088,-68.2367,1,0.0032,0.0535001,0.00119999,0.000299999
14756.3,4.74246e+07,879.012,79.5299,-17.4207,1,0.00325,0.0535001,0.00119999,0.000299999
14719.5,4.69504e+07,986.162,129.122,19.0291,1,0.0033,0.0535001,0.00119999,0.000299999
11999.8,1.95618e+07,724.698,42.9623,9.97122,1,0.00335,0.0535001,0.00119999,0.000299999
11952.6,1.89672e+07,853.321,-49.8138,50.4692,1,0.0034,0.0535001,0.00119999,0.000299999
9957.44,1.14064e+07,771.849,13.0576,32.1675,1,0.00345,0.0535001,0.00119999,0.000299999
9146.38,1.00418e+07,663.135,48.3253,-10.8823,1,0.0035,0.0535001,0.00119999,0.000299999
12526.2,2.29143e+07,787.441,2.44809,35.0171,1,0.00355,0.0535001,0.00119999,0.000299999
10492.9,1.27126e+07,564.197,26.645,13.2959,1,0.0036,0.0535001,0.00119999,0.000299999
