"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
2934.57,2.35429e+06,294.539,-5.3924,21.5233,1,0.003,0.0535001,0.00212704,0.00243142
1162.71,603498,249.544,-7.8929,14.4773,1,0.00305,0.0535001,0.00212704,0.00243142
2594.07,1.90873e+06,331.282,-32.5596,34.8872,1,0.0031,0.0535001,0.00212704,0.00243142
2679.88,2.34031e+06,252.943,16.8005,-11.678,1,0.00315,0.0535001,0.00212704,0.00243142
2218.16,2.0428e+06,314.437,-9.49412,-3.74151,1,0.0032,0.0535001,0.00212704,0.00243142
7117.81,8.0817e+06,453.762,0.508344,-13.6146,1,0.00325,0.0535001,0.00212704,0.00243142
6761.9,7.8607e+06,385.482,-14.1437,29.1124,1,0.0033,0.0535001,0.00212704,0.00243142
9558.29,1.25236e+07,344.337,-37.8317,22.0375,1,0.00335,0.0535001,0.00212704,0.00243142
8466.58,9.33259e+06,648.977,32.3978,-7.4909,1,0.0034,0.0535001,0.00212704,0.00243142
9890.29,1.13173e+07,750.419,-19.742,86.0114,1,0.00345,0.0535001,0.00212704,0.00243142
5774.96,6.74254e+06,536.385,24.1282,-2.00765,1,0.0035,0.0535001,0.00212704,0.00243142
7489.08,8.32757e+06,527.11,7.36377,61.0224,1,0.00355,0.0535001,0.00212704,0.00243142
10620.2,1.38895e+07,555.981,1.18268,4.27177,1,0.0036,0.0535001,0.00212704,0.00243142
