"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
723.957,296029,154.631,-12.5162,-9.65329,1,0.003,0.0535029,-0.00273384,-0.00242642
3224.11,2.96704e+06,286.192,7.11868,-51.9151,1,0.00305,0.0535029,-0.00273384,-0.00242642
2023.16,1.33152e+06,237.009,-17.2364,4.23426,1,0.0031,0.0535029,-0.00273384,-0.00242642
3616.27,4.00579e+06,299.682,-31.5306,33.0116,1,0.00315,0.0535029,-0.00273384,-0.00242642
3767.96,4.30699e+06,433.658,-60.2412,-7.79505,1,0.0032,0.0535029,-0.00273384,-0.00242642
3556.43,3.8462e+06,333.153,-26.0829,-27.9925,1,0.00325,0.0535029,-0.00273384,-0.00242642
3336.45,3.29376e+06,330.803,-5.3153,-42.3604,1,0.0033,0.0535029,-0.00273384,-0.00242642
2705.85,1.96276e+06,285.184,-6.10699,-11.5506,1,0.00335,0.0535029,-0.00273384,-0.00242642
1287,691046,262.669,-44.7647,19.6185,1,0.0034,0.0535029,-0.00273384,-0.00242642
973.335,470102,210.948,-11.6043,-2.22181,1,0.00345,0.0535029,-0.00273384,-0.00242642
1809.64,1.1597e+06,170.032,4.76668,-18.5465,1,0.0035,0.0535029,-0.00273384,-0.00242642
4238.71,4.61578e+06,267.895,-2.35157,-14.709,1,0.00355,0.0535029,-0.00273384,-0.00242642
10556.7,1.35276e+07,442.718,-19.3196,-27.1529,1,0.0036,0.0535029,-0.00273384,-0.00242642
