"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
4061.79,5.00347e+06,485.367,-8.06794,-0.800803,1,0.003,0.0535,-0.00270977,0.000602852
4766.69,4.80791e+06,374.869,-30.4153,56.715,1,0.00305,0.0535,-0.00270977,0.000602852
2976.94,2.39007e+06,414.529,6.25268,44.9461,1,0.0031,0.0535,-0.00270977,0.000602852
1233.43,654270,205.013,6.28259,12.1065,1,0.00315,0.0535,-0.00270977,0.000602852
1000.98,490063,231.901,2.99921,-6.1908,1,0.0032,0.0535,-0.00270977,0.000602852
532.553,162791,162.045,6.54734,-3.79632,1,0.00325,0.0535,-0.00270977,0.000602852
5389.72,6.33895e+06,427.94,-26.2695,24.1809,1,0.0033,0.0535,-0.00270977,0.000602852
3290.18,3.13977e+06,361.593,14.5557,-62.0642,1,0.00335,0.0535,-0.00270977,0.000602852
1847.56,1.09616e+06,336.111,8.41591,-29.3349,1,0.0034,0.0535,-0.00270977,0.000602852
4118.42,4.48278e+06,317.822,-25.0609,-23.8429,1,0.00345,0.0535,-0.00270977,0.000602852
4179.63,4.65276e+06,286.649,-3.68446,37.0681,1,0.0035,0.0535,-0.00270977,0.000602852
7266.64,8.14923e+06,581.426,-18.3222,49.7471,1,0.00355,0.0535,-0.00270977,0.000602852
10029.7,1.18903e+07,518.94,23.1561,33.3719,1,0.0036,0.0535,-0.00270977,0.000602852
