"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
7270.54,8.09728e+06,247.267,-56.0848,-2.83405,1,0.003,0.0534956,-0.00232578,0.00325381
1959.5,1.18103e+06,249.743,24.1662,43.2814,1,0.00305,0.0534956,-0.00232578,0.00325381
1021.48,504017,192.492,-16.4286,14.141,1,0.0031,0.0534956,-0.00232578,0.00325381
2467.24,1.62163e+06,45.1556,-7.91722,-7.97658,1,0.00315,0.0534956,-0.00232578,0.00325381
1032.94,512087,160.19,-17.7643,8.36314,1,0.0032,0.0534956,-0.00232578,0.00325381
3239.22,2.96875e+06,150.135,-5.43829,11.0231,1,0.00325,0.0534956,-0.00232578,0.00325381
5934.82,7.0318e+06,277.493,-5.64434,14.7455,1,0.0033,0.0534956,-0.00232578,0.00325381
3339.49,3.24469e+06,219.738,-52.6256,-13.347,1,0.00335,0.0534956,-0.00232578,0.00325381
2811.9,2.06134e+06,96.5257,-39.0894,-19.4915,1,0.0034,0.0534956,-0.00232578,0.00325381
2380.43,1.53743e+06,163.26,2.68548,11.4871,1,0.00345,0.0534956,-0.00232578,0.00325381
732.517,301988,157.998,-6.30006,20.0227,1,0.0035,0.0534956,-0.00232578,0.00325381
574.389,191914,129.498,-2.12864,20.3909,1,0.00355,0.0534956,-0.00232578,0.00325381
575.705,192830,102.528,-2.61296,15.3505,1,0.0036,0.0534956,-0.00232578,0.00325381
