"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
3055.51,2.56442e+06,362.708,7.50124,7.37681,1,0.003,0.0535,0.00331794,0.000304323
4073.06,4.64907e+06,466.273,0.115944,-9.47453,1,0.00305,0.0535,0.00331794,0.000304323
4139.35,4.81389e+06,350.2,-0.594128,62.5721,1,0.0031,0.0535,0.00331794,0.000304323
1026.56,507656,178.882,-1.07704,10.9925,1,0.00315,0.0535,0.00331794,0.000304323
671.897,259845,197.636,6.52029,0.807608,1,0.0032,0.0535,0.00331794,0.000304323
726.487,298078,184.429,3.56137,0.827716,1,0.00325,0.0535,0.00331794,0.000304323
2195.96,2.16001e+06,179.817,-9.75401,3.06856,1,0.0033,0.0535,0.00331794,0.000304323
6377.42,7.32552e+06,244.342,-3.4276,-21.7717,1,0.00335,0.0535,0.00331794,0.000304323
4425.15,5.42075e+06,489.811,23.4085,-8.40217,1,0.0034,0.0535,0.00331794,0.000304323
4458.79,5.64602e+06,487.793,17.2796,6.20181,1,0.00345,0.0535,0.00331794,0.000304323
3484.84,3.6641e+06,392.17,7.49894,-12.4282,1,0.0035,0.0535,0.00331794,0.000304323
8948.19,1.02509e+07,556.25,-7.53578,6.34861,1,0.00355,0.0535,0.00331794,0.000304323
10185.7,1.21647e+07,546.87,23.4876,-35.5563,1,0.0036,0.0535,0.00331794,0.000304323
