"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
5090.58,6.31102e+06,402.985,-21.6786,-29.5202,1,0.003,0.0535,-0.00335304,0.00122029
974.682,471244,240.635,-17.0348,39.2528,1,0.00305,0.0535,-0.00335304,0.00122029
761.998,322566,193.958,3.95047,18.4391,1,0.0031,0.0535,-0.00335304,0.00122029
1140.52,587866,178.999,-17.4654,-19.5262,1,0.00315,0.0535,-0.00335304,0.00122029
619.638,223412,174.472,-5.25926,-7.965,1,0.0032,0.0535,-0.00335304,0.00122029
1254.59,671514,200.006,-16.5481,-19.986,1,0.00325,0.0535,-0.00335304,0.00122029
3008.79,2.67248e+06,307.184,-12.5193,1.01192,1,0.0033,0.0535,-0.00335304,0.00122029
2899.24,2.27867e+06,264.757,-8.94751,-29.7784,1,0.00335,0.0535,-0.00335304,0.00122029
1949.02,1.17295e+06,324.964,-41.2635,-67.2552,1,0.0034,0.0535,-0.00335304,0.00122029
1175.16,612265,209.319,-13.1003,-15.0058,1,0.00345,0.0535,-0.00335304,0.00122029
546.307,172365,172.772,-3.93379,22.7946,1,0.0035,0.0535,-0.00335304,0.00122029
2414.96,1.89805e+06,206.564,7.43557,27.0768,1,0.00355,0.0535,-0.00335304,0.00122029
3825.87,4.25202e+06,184.821,9.34447,15.8223,1,0.0036,0.0535,-0.00335304,0.00122029
