"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
12099.2,1.98126e+07,829.166,-25.967,48.595,1,0.003,0.0535001,0.000599999,3.05788e-12
13557.1,3.26636e+07,1005.96,-86.2082,-64.9157,1,0.00305,0.0535001,0.000599999,3.05788e-12
11840.3,1.82195e+07,721.092,30.4148,-108.414,1,0.0031,0.0535001,0.000599999,3.05788e-12
4053.06,4.45031e+06,257.387,-14.9871,-93.3653,1,0.00315,0.0535001,0.000599999,3.05788e-12
10684.7,1.35902e+07,709.562,-36.514,-64.8962,1,0.0032,0.0535001,0.000599999,3.05788e-12
14518.9,4.43791e+07,844.358,121.724,-2.02114,1,0.00325,0.0535001,0.000599999,3.05788e-12
14664.4,4.62436e+07,988.996,117.377,48.6974,1,0.0033,0.0535001,0.000599999,3.05788e-12
9275.85,1.04107e+07,603.274,42.4408,1.38194,1,0.00335,0.0535001,0.000599999,3.05788e-12
12807.6,2.51708e+07,890.668,-28.0067,-0.165712,1,0.0034,0.0535001,0.000599999,3.05788e-12
9911.48,1.13277e+07,763.809,-25.5864,0.0607292,1,0.00345,0.0535001,0.000599999,3.05788e-12
8564.67,9.31643e+06,641.176,11.9285,-40.7277,1,0.0035,0.0535001,0.000599999,3.05788e-12
13069.5,2.75795e+07,831.069,-11.8097,-2.78295,1,0.00355,0.0535001,0.000599999,3.05788e-12
10293.4,1.21957e+07,555.542,-5.71139,-10.1378,1,0.0036,0.0535001,0.000599999,3.05788e-12
