"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
3460.66,3.5979e+06,443.952,-1.58792,17.2847,1,0.003,0.0535,0.00270688,-0.000301277
8588.35,9.82994e+06,681.675,-20.0664,7.15104,1,0.00305,0.0535,0.00270688,-0.000301277
10567.1,1.31723e+07,655.443,50.1403,57.2825,1,0.0031,0.0535,0.00270688,-0.000301277
2763.96,2.1539e+06,233.044,-12.7843,-4.12882,1,0.00315,0.0535,0.00270688,-0.000301277
4000.61,4.65784e+06,452.236,-13.1668,10.4491,1,0.0032,0.0535,0.00270688,-0.000301277
3964.23,4.31946e+06,288.596,7.60578,-32.4517,1,0.00325,0.0535,0.00270688,-0.000301277
10305.7,1.39902e+07,503.502,-6.95054,-15.92,1,0.0033,0.0535,0.00270688,-0.000301277
12411.7,2.27265e+07,607.571,-8.55067,-71.6801,1,0.00335,0.0535,0.00270688,-0.000301277
6629.86,7.59432e+06,601.05,15.7057,5.19692,1,0.0034,0.0535,0.00270688,-0.000301277
4998.7,6.17454e+06,586.142,44.1468,29.7863,1,0.00345,0.0535,0.00270688,-0.000301277
3588.96,3.9237e+06,419.157,1.5085,9.20867,1,0.0035,0.0535,0.00270688,-0.000301277
7048.74,8.03469e+06,482.98,-8.64929,15.4605,1,0.00355,0.0535,0.00270688,-0.000301277
8827.96,9.76772e+06,531.421,-14.2227,-8.06509,1,0.0036,0.0535,0.00270688,-0.000301277
