"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
10760.6,1.37133e+07,676.163,-35.4636,99.4368,1,0.003,0.0535,-0.00150231,0.00180274
4374.45,5.50986e+06,536.153,-47.7335,30.953,1,0.00305,0.0535,-0.00150231,0.00180274
1256.66,669676,296.222,31.2139,-10.086,1,0.0031,0.0535,-0.00150231,0.00180274
2443,1.70727e+06,229.56,34.0472,23.6092,1,0.00315,0.0535,-0.00150231,0.00180274
8356.14,9.38327e+06,670.478,15.3117,-50.7425,1,0.0032,0.0535,-0.00150231,0.00180274
12008.6,1.98806e+07,706.379,10.7103,48.4242,1,0.00325,0.0535,-0.00150231,0.00180274
13426.3,3.13631e+07,935.411,-11.4778,-35.9804,1,0.0033,0.0535,-0.00150231,0.00180274
8038.09,8.89137e+06,515.407,-56.112,-64.0736,1,0.00335,0.0535,-0.00150231,0.00180274
5558.28,6.48841e+06,419.547,-37.1152,89.271,1,0.0034,0.0535,-0.00150231,0.00180274
7613.95,8.56528e+06,656.958,-45.4052,39.9878,1,0.00345,0.0535,-0.00150231,0.00180274
2679.79,2.14089e+06,232.453,28.854,15.5138,1,0.0035,0.0535,-0.00150231,0.00180274
2502.89,1.7794e+06,287.491,9.40827,6.91702,1,0.00355,0.0535,-0.00150231,0.00180274
1636.97,970307,220.413,3.55324,0.974052,1,0.0036,0.0535,-0.00150231,0.00180274
