"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
2469.31,1.76624e+06,286.162,8.07963,-0.360935,1,0.003,0.0535,0.00334053,0.00091616
3161.7,2.9674e+06,348.613,-7.39281,2.06846,1,0.00305,0.0535,0.00334053,0.00091616
2249.56,1.47886e+06,271.506,-10.0768,42.4609,1,0.0031,0.0535,0.00334053,0.00091616
1138.99,586841,204.138,6.05522,11.5635,1,0.00315,0.0535,0.00334053,0.00091616
591.714,203974,182.866,5.83516,-0.988541,1,0.0032,0.0535,0.00334053,0.00091616
515.46,150893,156.455,6.51837,-4.86296,1,0.00325,0.0535,0.00334053,0.00091616
1092.44,559804,154.72,2.86994,5.53651,1,0.0033,0.0535,0.00334053,0.00091616
4664.33,4.93801e+06,191.172,-0.485239,-1.99303,1,0.00335,0.0535,0.00334053,0.00091616
4549.6,5.64861e+06,488.193,25.4579,-10.7009,1,0.0034,0.0535,0.00334053,0.00091616
5925.43,7.02128e+06,501.325,23.769,-3.52214,1,0.00345,0.0535,0.00334053,0.00091616
3583.67,3.90461e+06,361.14,10.8061,-22.1048,1,0.0035,0.0535,0.00334053,0.00091616
10419.5,1.32054e+07,619.029,20.0049,17.1112,1,0.00355,0.0535,0.00334053,0.00091616
10739.4,1.38422e+07,547.686,39.6749,-27.247,1,0.0036,0.0535,0.00334053,0.00091616
