"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
11334.9,1.58742e+07,808.044,-27.8581,-4.29245,1,0.003,0.0535,-0.000300169,0.00210076
3193.61,2.86101e+06,471.65,-33.3797,-8.57892,1,0.00305,0.0535,-0.000300169,0.00210076
2237.27,1.43992e+06,307.647,-2.60283,-11.8115,1,0.0031,0.0535,-0.000300169,0.00210076
4553.83,5.44611e+06,313.505,20.5531,44.9755,1,0.00315,0.0535,-0.000300169,0.00210076
11971.3,1.90305e+07,837.173,5.24688,41.558,1,0.0032,0.0535,-0.000300169,0.00210076
13529.1,3.23598e+07,745.371,-57.0965,19.5399,1,0.00325,0.0535,-0.000300169,0.00210076
13693.9,3.43494e+07,810.984,-90.5567,-57.7314,1,0.0033,0.0535,-0.000300169,0.00210076
11747.4,1.79773e+07,672.652,-45.8204,-13.6273,1,0.00335,0.0535,-0.000300169,0.00210076
11287.4,1.59156e+07,803.924,-13.4581,82.1932,1,0.0034,0.0535,-0.000300169,0.00210076
2843.23,2.37217e+06,334.391,-18.2414,-44.042,1,0.00345,0.0535,-0.000300169,0.00210076
3644.51,4.10317e+06,451.403,9.16077,14.8886,1,0.0035,0.0535,-0.000300169,0.00210076
2198.42,1.42463e+06,314.722,-3.97194,-1.90076,1,0.00355,0.0535,-0.000300169,0.00210076
1961,1.29855e+06,225.401,-8.11049,-13.9291,1,0.0036,0.0535,-0.000300169,0.00210076
