"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
5932.16,7.00396e+06,461.043,23.3621,29.4621,1,0.003,0.0535,0.00181673,-0.00242339
4395.16,5.09411e+06,437.888,8.01774,1.03964,1,0.00305,0.0535,0.00181673,-0.00242339
10534.7,1.33711e+07,639.939,20.0839,-28.2028,1,0.0031,0.0535,0.00181673,-0.00242339
7230.01,8.07402e+06,587.925,45.5986,-13.8507,1,0.00315,0.0535,0.00181673,-0.00242339
12207.9,2.11987e+07,811.513,64.8142,37.9894,1,0.0032,0.0535,0.00181673,-0.00242339
10395.1,1.25424e+07,649.529,6.80717,-6.85842,1,0.00325,0.0535,0.00181673,-0.00242339
9592.97,1.15394e+07,534.697,-32.7738,-22.395,1,0.0033,0.0535,0.00181673,-0.00242339
8445.61,9.39261e+06,410.863,-80.6316,-63.0762,1,0.00335,0.0535,0.00181673,-0.00242339
6448.99,7.45044e+06,535.77,97.1816,-8.61537,1,0.0034,0.0535,0.00181673,-0.00242339
1923.41,1.20713e+06,308.922,21.875,18.0559,1,0.00345,0.0535,0.00181673,-0.00242339
685.784,269456,207.306,5.61103,4.68221,1,0.0035,0.0535,0.00181673,-0.00242339
530.407,161302,202.323,5.32213,-2.70697,1,0.00355,0.0535,0.00181673,-0.00242339
588.742,201905,166.668,9.32729,1.40152,1,0.0036,0.0535,0.00181673,-0.00242339
